(83,71,220)
(0,0,0)
(186,55,217)
(401,0,0)
(72,160,152)
(0,73,0)
(96,66,214)
(491,167,0)
(100,112,148)
(487,55,0)
(153,153,68)
(72,80,0)
(145,80,118)
(83,0,0)
(265,59,68)
(226,174,0)
(73,115,117)
(414,55,0)
(72,50,216)
(329,0,0)
(54,118,104)
(360,55,0)
(98,49,129)
(228,0,0)
(96,122,60)
(264,50,0)
(35,99,56)
(228,49,0)
(34,24,30)
(225,150,0)
(35,44,60)
(228,49,56)
(93,82,72)
(266,50,60)
(90,40,62)
(269,132,60)
(85,153,50)
(72,80,68)
(81,54,148)
(407,178,68)
(65,143,49)
(157,90,68)
(67,56,152)
(340,176,68)
(112,57,42)
(226,175,68)
(52,114,33)
(360,55,104)
(105,57,58)
(226,175,110)
(61,92,73)
(157,141,117)
(47,103,102)
(437,55,117)
(22,100,84)
(415,55,117)
(52,51,43)
(157,90,117)
(58,94,100)
(72,139,118)
(88,72,101)
(83,0,118)
(25,69,68)
(130,164,118)
(51,59,73)
(72,80,118)
(51,68,90)
(171,0,118)
(25,75,33)
(130,89,118)
(83,39,24)
(276,133,122)
(96,44,80)
(228,0,129)
(82,54,87)
(277,50,132)
(86,27,44)
(273,104,132)
(49,65,81)
(362,55,137)
(38,47,63)
(373,122,137)
(76,37,45)
(283,135,146)
(78,111,71)
(505,55,148)
(25,64,42)
(130,100,151)
(71,108,67)
(0,121,152)
(55,48,64)
(0,73,152)
(74,33,52)
(226,199,168)
(64,25,42)
(295,106,176)
(54,75,29)
(157,158,190)
