0.0605
92 9201
587 233 220
30
1 63 1  43 1  55 1 3
2 107 0  75 1  47 1 3
3 35 1  50 1  52 1 1
4 79 0  34 1  22 1 6
5 56 0  79 0  25 1 3
6 32 1  79 0  30 1 3
7 78 1  99 1  77 1 3
8 78 0  95 0  26 1 4
9 66 1  96 1  68 1 8
10 105 0  96 0  30 1 2
11 104 1  89 1  78 1 5
12 73 1  80 1  44 1 8
13 53 1  64 1  62 1 9
14 94 0  78 0  38 1 3
15 94 1  82 1  52 1 3
16 48 1  77 1  43 1 4
17 74 1  63 1  55 1 6
18 86 0  42 1  69 1 2
19 114 0  38 1  56 1 3
20 72 0  68 0  20 1 4
21 103 0  68 1  41 1 2
22 54 0  90 0  25 1 6
23 35 1  56 1  68 1 2
24 112 1  63 1  68 1 4
25 92 1  51 1  77 1 2
26 45 1  41 1  26 1 2
27 69 0  27 1  47 1 3
28 91 0  35 1  49 1 3
29 103 1  69 1  63 1 4
30 85 1  53 1  49 1 3
(189,69,215) ; (0,0,0)
(272,164,66) ; (0,69,0)
(62,159,217) ; (525,0,0)
(165,74,214) ; (422,159,0)
(104,156,178) ; (421,0,0)
(99,77,156) ; (323,156,0)
(95,156,185) ; (326,0,0)
(63,69,215) ; (189,0,0)
(72,68,116) ; (252,0,0)
(44,80,219) ; (279,153,0)
(53,85,98) ; (273,68,0)
(137,108,75) ; (0,125,66)
(114,56,76) ; (0,69,66)
(99,78,115) ; (137,155,66)
(154,43,96) ; (114,69,66)
(126,43,55) ; (137,112,66)
(27,69,94) ; (236,164,66)
(53,85,49) ; (273,68,98)
(66,68,96) ; (252,0,116)
(86,42,69) ; (137,113,121)
(26,41,45) ; (223,114,121)
(89,104,78) ; (0,128,141)
(47,107,75) ; (89,125,141)
(107,47,75) ; (0,69,142)
(44,80,73) ; (282,68,147)
(86,69,42) ; (336,164,156)
(27,69,47) ; (236,164,160)
(63,43,55) ; (114,69,162)
(91,35,49) ; (177,69,162)
(26,41,45) ; (223,114,166)
(103,136,41) ; (422,0,178)
(94,78,38) ; (137,155,181)
(79,56,25) ; (339,0,185)
(91,98,35) ; (327,56,185)
(79,32,30) ; (137,123,190)
(72,68,20) ; (350,165,198)
