0.0517
68 6801
587 233 220
30
1 116 0  85 0  34 1 2
2 81 0  28 1  67 0 4
3 114 1  97 1  79 1 3
4 74 0  84 0  30 1 6
5 30 1  30 1  55 1 7
6 54 1  58 1  43 1 1
7 59 1  58 1  36 1 4
8 84 1  97 1  66 1 6
9 101 0  32 1  37 1 2
10 34 1  47 1  55 1 2
11 39 1  87 0  76 1 4
12 80 1  53 1  61 1 6
13 56 1  99 0  42 1 2
14 39 1  96 0  22 1 3
15 114 0  36 1  27 1 2
16 119 0  99 0  38 1 7
17 81 1  80 1  53 1 4
18 70 0  55 0  21 1 3
19 72 1  71 1  62 1 4
20 49 1  36 1  62 1 3
21 59 1  69 1  43 1 2
22 117 1  83 1  66 1 6
23 83 1  47 1  45 1 6
24 83 1  74 1  80 1 3
25 110 0  84 0  40 1 3
26 83 0  35 1  47 1 7
27 116 0  81 0  22 1 3
28 37 1  50 1  65 1 4
29 110 0  26 1  23 1 3
30 100 0  35 1  47 1 2
(0,0,0) ; (99,119,38)
(99,0,0) ; (198,119,38)
(0,0,38) ; (99,119,76)
(99,0,38) ; (198,119,76)
(0,0,76) ; (99,119,114)
(99,0,76) ; (198,119,114)
(0,0,114) ; (66,117,197)
(66,0,114) ; (132,117,197)
(132,0,114) ; (198,117,197)
(257,0,0) ; (323,84,97)
(323,0,0) ; (389,84,97)
(389,0,0) ; (455,84,97)
(455,0,0) ; (521,84,97)
(521,0,0) ; (587,84,97)
(257,0,97) ; (367,84,137)
(367,0,97) ; (477,84,137)
(477,0,97) ; (587,84,137)
(257,0,137) ; (310,81,217)
(310,0,137) ; (363,81,217)
(363,0,137) ; (437,83,217)
(437,0,137) ; (511,83,217)
(511,0,137) ; (585,83,217)
(0,119,0) ; (79,233,97)
(79,119,0) ; (158,233,97)
(158,119,0) ; (237,233,97)
(503,85,0) ; (587,159,30)
(503,159,0) ; (587,233,30)
(503,85,30) ; (587,159,60)
(503,159,30) ; (587,233,60)
(503,85,60) ; (586,132,105)
(503,132,60) ; (586,179,105)
(503,179,60) ; (584,232,140)
(503,85,105) ; (586,132,150)
(503,132,105) ; (586,179,150)
(503,179,140) ; (584,232,220)
(503,85,150) ; (586,132,185)
(503,132,150) ; (586,179,185)
(503,85,185) ; (586,132,220)
(503,132,185) ; (586,179,220)
(386,150,0) ; (503,233,66)
(386,150,66) ; (503,233,132)
(386,150,132) ; (503,233,198)
(386,150,198) ; (502,231,220)
(466,85,0) ; (503,150,50)
(466,85,50) ; (503,150,100)
(466,85,100) ; (503,150,150)
(466,85,150) ; (503,150,200)
(198,0,0) ; (257,36,58)
(198,36,0) ; (257,72,58)
(198,0,58) ; (257,36,116)
(198,36,58) ; (257,72,116)
(198,0,116) ; (257,69,159)
(325,153,0) ; (386,233,53)
(325,153,53) ; (386,233,106)
(325,153,106) ; (386,233,159)
(325,153,159) ; (386,233,212)
(382,84,0) ; (466,150,97)
(237,157,0) ; (324,233,39)
(237,157,39) ; (324,233,78)
(237,157,78) ; (324,233,117)
(237,157,117) ; (324,233,156)
(237,157,156) ; (321,231,186)
(237,157,186) ; (321,231,216)
(198,72,0) ; (232,119,55)
(198,72,55) ; (232,119,110)
(301,86,0) ; (382,153,28)
(301,86,28) ; (382,153,56)
(301,86,56) ; (382,153,84)
(301,86,84) ; (382,153,112)
(237,86,0) ; (299,157,72)
(237,86,72) ; (299,157,144)
(237,86,144) ; (299,157,216)
(0,148,97) ; (116,233,131)
(0,148,131) ; (116,233,165)
(0,148,165) ; (45,231,212)
(45,148,165) ; (80,231,212)
(80,148,165) ; (115,231,212)
(0,121,97) ; (114,148,133)
(0,121,133) ; (114,148,169)
(0,121,169) ; (110,147,192)
(116,121,97) ; (215,177,139)
(116,177,97) ; (215,233,139)
(394,88,97) ; (430,150,146)
(430,88,97) ; (466,150,146)
(394,88,146) ; (466,150,217)
(215,137,97) ; (237,233,136)
(198,72,110) ; (228,102,165)
(312,98,112) ; (382,153,133)
(312,98,133) ; (382,153,154)
(312,98,154) ; (382,153,175)
(215,137,136) ; (237,233,175)
(116,127,139) ; (177,180,219)
(116,180,139) ; (177,233,219)
(177,132,139) ; (214,233,171)
(198,0,159) ; (253,30,189)
(198,30,159) ; (253,60,189)
(198,0,189) ; (253,30,219)
(198,30,189) ; (253,60,219)
(198,72,165) ; (228,102,220)
(177,133,171) ; (212,233,218)
(215,137,175) ; (237,233,214)
(324,99,175) ; (382,153,218)
(0,121,192) ; (110,147,215)
(0,0,197) ; (81,116,219)
(81,0,197) ; (162,116,219)
(162,0,197) ; (188,110,220)
