0.0636
26 2601
587 233 220
30
1 35 1  52 1  51 1 5
2 81 1  73 1  79 1 6
3 114 0  66 0  22 1 6
4 116 0  54 1  42 1 5
5 52 1  95 1  60 1 2
6 103 0  72 1  39 1 4
7 86 0  38 1  66 1 3
8 51 1  63 1  78 1 5
9 49 1  90 0  35 1 6
10 91 0  69 0  34 1 3
11 106 0  73 0  20 1 6
12 32 1  34 1  55 1 3
13 70 0  73 0  31 1 2
14 57 1  52 1  69 1 6
15 118 1  81 1  72 1 6
16 49 1  83 1  49 1 5
17 65 0  100 0  22 1 2
18 75 0  56 1  35 1 5
19 78 0  69 1  39 1 6
20 38 1  33 1  40 1 4
21 106 0  92 0  29 1 4
22 68 1  55 1  66 1 7
23 47 1  47 1  56 1 7
24 44 1  77 1  59 1 1
25 50 1  74 0  26 1 5
26 38 1  68 1  59 1 4
27 95 0  73 0  33 1 5
28 32 1  89 0  33 1 7
29 68 1  95 0  36 1 4
30 107 1  76 1  69 1 2
(339,69,176) ; (0,0,0)
(118,162,216) ; (0,71,0)
(207,78,213) ; (380,155,0)
(160,81,219) ; (427,0,0)
(95,73,201) ; (492,82,0)
(92,106,214) ; (118,127,0)
(56,75,166) ; (371,0,0)
(106,73,120) ; (386,82,0)
(207,57,170) ; (118,69,0)
(120,52,95) ; (260,181,0)
(47,56,141) ; (210,177,0)
(32,89,165) ; (339,0,0)
(116,54,84) ; (264,127,0)
(52,51,140) ; (210,126,0)
(59,38,136) ; (327,89,0)
(116,54,42) ; (264,127,84)
(51,52,35) ; (329,181,95)
(63,51,78) ; (266,182,95)
(95,72,68) ; (397,83,120)
(116,54,84) ; (264,127,126)
(49,49,83) ; (331,184,130)
(40,38,33) ; (346,89,136)
(47,47,56) ; (210,130,140)
(47,56,47) ; (210,177,141)
(32,68,55) ; (339,0,165)
(50,74,52) ; (371,0,166)
(40,38,33) ; (346,89,169)
(166,49,49) ; (118,69,170)
(38,40,33) ; (284,69,170)
(56,47,47) ; (273,186,173)
(100,65,44) ; (0,0,176)
(77,59,44) ; (100,0,176)
(86,66,38) ; (177,0,176)
(75,56,35) ; (263,0,176)
(89,66,32) ; (403,89,188)
(34,55,32) ; (210,178,188)
