(333,49,219)
(0,0,0)
(69,184,216)
(0,49,0)
(98,115,212)
(489,118,0)
(92,117,208)
(495,0,0)
(114,83,219)
(69,150,0)
(99,97,218)
(396,0,0)
(222,65,198)
(267,168,0)
(103,100,184)
(69,49,0)
(93,69,216)
(396,99,0)
(83,83,75)
(183,150,0)
(63,53,219)
(333,0,0)
(93,98,138)
(172,49,0)
(69,111,138)
(327,53,0)
(60,119,132)
(267,49,0)
(77,47,115)
(183,186,75)
(80,33,114)
(183,153,75)
(47,116,46)
(280,49,132)
(90,86,51)
(172,49,138)
(68,108,44)
(327,53,138)
(34,59,42)
(293,49,178)
(47,55,28)
(280,110,178)
(62,99,38)
(333,53,182)
(97,40,36)
(69,49,184)
(84,59,34)
(69,90,184)
(84,66,30)
(172,49,189)
(58,40,29)
(183,193,190)
