0.0571
58 5801
587 233 220
30
1 75 0  33 1  28 1 2
2 108 1  89 1  73 1 4
3 93 0  83 0  41 1 5
4 86 1  59 1  55 1 3
5 44 1  57 1  35 1 3
6 86 0  53 1  36 1 5
7 61 1  63 1  71 1 2
8 107 0  89 1  50 1 4
9 37 1  64 1  41 1 3
10 72 0  62 1  36 1 5
11 79 0  95 0  24 1 5
12 105 0  48 1  25 1 5
13 40 1  37 1  46 1 3
14 105 0  43 1  52 1 3
15 42 1  32 1  59 1 6
16 110 0  91 0  25 1 3
17 41 1  42 1  43 1 2
18 49 1  44 1  25 1 2
19 99 1  70 1  54 1 6
20 76 1  99 1  75 1 5
21 49 1  98 0  25 1 4
22 76 0  57 0  24 1 3
23 32 1  93 0  30 1 3
24 99 1  100 1  64 1 4
25 56 1  47 1  56 1 3
26 93 1  88 1  55 1 3
27 92 1  91 1  51 1 2
28 56 1  96 1  63 1 5
29 109 0  87 1  51 1 2
30 77 1  71 1  56 1 7
(0,0,0) ; (36,86,53)
(36,0,0) ; (72,86,53)
(72,0,0) ; (108,86,53)
(108,0,0) ; (144,86,53)
(144,0,0) ; (180,86,53)
(0,86,0) ; (89,159,108)
(89,86,0) ; (178,159,108)
(0,159,0) ; (89,232,108)
(89,159,0) ; (178,232,108)
(0,0,53) ; (59,86,108)
(59,0,53) ; (118,86,108)
(118,0,53) ; (177,86,108)
(287,0,0) ; (362,76,99)
(362,0,0) ; (437,76,99)
(437,0,0) ; (512,76,99)
(512,0,0) ; (587,76,99)
(287,76,0) ; (387,140,99)
(387,76,0) ; (487,140,99)
(487,76,0) ; (587,140,99)
(287,0,99) ; (386,70,153)
(386,0,99) ; (485,70,153)
(485,0,99) ; (584,70,153)
(287,70,99) ; (386,140,153)
(386,70,99) ; (485,140,153)
(485,70,99) ; (584,140,153)
(421,140,0) ; (504,233,41)
(504,140,0) ; (587,233,41)
(421,140,41) ; (504,233,82)
(504,140,41) ; (587,233,82)
(421,140,82) ; (476,233,170)
(476,140,82) ; (531,233,170)
(531,140,82) ; (586,233,170)
(238,141,0) ; (330,232,51)
(330,141,0) ; (421,233,51)
(180,0,0) ; (285,48,25)
(180,48,0) ; (287,137,50)
(180,0,25) ; (285,48,50)
(180,0,50) ; (285,48,75)
(180,48,50) ; (287,137,100)
(180,0,75) ; (285,48,100)
(180,137,0) ; (236,233,63)
(311,141,51) ; (421,232,76)
(311,141,76) ; (421,232,101)
(311,141,101) ; (421,232,126)
(311,141,126) ; (418,230,176)
(238,155,51) ; (309,232,107)
(238,155,107) ; (309,232,163)
(238,155,163) ; (309,232,219)
(180,162,63) ; (236,233,140)
(180,162,140) ; (236,233,217)
(180,137,63) ; (229,162,107)
(180,0,100) ; (259,95,124)
(180,0,124) ; (259,95,148)
(180,0,148) ; (259,95,172)
(180,0,172) ; (259,95,196)
(180,0,196) ; (259,95,220)
(259,0,100) ; (284,98,149)
(259,0,149) ; (284,98,198)
(180,95,100) ; (212,137,159)
(212,95,100) ; (244,137,159)
(180,95,159) ; (212,137,218)
(212,95,159) ; (244,137,218)
(244,100,100) ; (285,137,164)
(180,137,107) ; (229,162,151)
(0,0,108) ; (109,51,195)
(0,51,108) ; (109,102,195)
(0,180,108) ; (105,232,151)
(0,180,151) ; (105,232,194)
(0,180,194) ; (105,228,219)
(0,105,108) ; (99,180,184)
(105,155,108) ; (176,232,164)
(105,155,164) ; (176,232,220)
(109,0,108) ; (171,72,144)
(109,0,144) ; (171,72,180)
(109,0,180) ; (171,72,216)
(99,119,108) ; (171,155,170)
(109,72,108) ; (165,119,164)
(109,72,164) ; (165,119,220)
(484,0,153) ; (584,99,217)
(474,99,153) ; (538,140,190)
(538,99,153) ; (584,139,190)
(292,0,153) ; (388,56,216)
(388,0,153) ; (484,56,216)
(441,56,153) ; (484,98,194)
(348,56,153) ; (441,139,194)
(442,98,153) ; (474,140,212)
(287,56,153) ; (348,127,216)
(244,100,164) ; (284,137,210)
(479,144,170) ; (586,233,220)
(422,198,170) ; (479,233,214)
(423,142,170) ; (479,198,217)
(99,120,170) ; (156,155,214)
(313,178,176) ; (418,230,219)
(361,143,176) ; (418,178,220)
(315,141,176) ; (361,178,216)
(0,108,184) ; (62,180,220)
(62,105,184) ; (95,180,212)
(491,107,190) ; (584,139,220)
(384,56,194) ; (441,132,218)
(0,0,195) ; (49,98,220)
(49,0,195) ; (98,98,220)
