0.0585
53 5301
587 233 220
30
1 110 1  57 1  77 1 4
2 89 0  45 1  39 1 4
3 107 0  55 1  28 1 1
4 97 0  31 1  48 1 3
5 94 1  65 1  71 1 2
6 114 1  84 1  64 1 6
7 116 0  34 1  43 1 5
8 62 1  90 1  53 1 4
9 60 1  79 1  68 1 4
10 116 0  39 1  58 1 6
11 113 0  30 1  80 0 3
12 72 1  93 1  64 1 2
13 114 0  88 1  55 1 2
14 71 1  92 1  65 1 5
15 114 0  81 0  34 1 6
16 30 1  56 1  29 1 1
17 37 1  97 0  59 1 7
18 39 1  41 1  27 1 3
19 100 1  63 1  77 1 4
20 41 1  74 1  69 1 1
21 54 1  75 1  41 1 4
22 56 0  96 0  21 1 4
23 40 1  37 1  57 1 11
24 56 0  90 0  26 1 4
25 44 1  81 1  69 1 3
26 75 0  52 1  37 1 2
27 89 0  39 1  32 1 4
28 35 1  84 0  60 1 3
29 54 1  39 1  52 1 7
30 95 1  75 1  52 1 4
(252,114,158) ; (0,0,0)
(39,232,214) ; (548,0,0)
(243,114,178) ; (0,119,0)
(75,95,220) ; (473,0,0)
(213,94,130) ; (335,139,0)
(120,136,122) ; (353,0,0)
(75,41,108) ; (473,98,0)
(100,126,154) ; (253,0,0)
(90,53,124) ; (243,180,0)
(91,54,218) ; (243,126,0)
(75,41,108) ; (473,98,108)
(89,39,96) ; (380,0,122)
(111,97,59) ; (358,39,122)
(27,39,41) ; (353,0,122)
(75,52,95) ; (243,181,124)
(78,89,90) ; (470,142,130)
(69,81,88) ; (401,150,130)
(62,53,90) ; (339,178,130)
(57,37,80) ; (344,141,130)
(94,71,65) ; (259,0,154)
(97,48,62) ; (256,71,154)
(105,84,60) ; (0,0,158)
(107,28,55) ; (0,84,158)
(37,75,52) ; (105,0,158)
(97,74,59) ; (142,0,158)
(97,37,59) ; (107,75,158)
(27,39,41) ; (204,74,158)
(27,39,41) ; (353,0,163)
(74,114,40) ; (0,119,178)
(96,112,42) ; (74,121,178)
(69,74,41) ; (170,159,178)
(57,37,40) ; (170,122,178)
(48,97,31) ; (421,39,181)
(59,97,37) ; (362,39,181)
