0.0588
22 2201
587 233 220
30
1 73 0  56 0  28 1 1
2 39 1  78 0  67 1 3
3 104 1  67 1  67 1 4
4 81 1  72 1  63 1 4
5 92 1  60 1  61 1 4
6 43 1  93 0  58 1 3
7 84 0  74 0  30 1 3
8 38 1  82 0  42 1 4
9 103 0  73 0  26 1 2
10 110 0  77 1  54 1 5
11 33 1  57 1  72 0 4
12 80 1  86 1  79 1 6
13 93 1  58 1  74 1 4
14 63 0  30 1  31 1 3
15 86 1  75 1  79 1 2
16 85 1  76 1  70 1 4
17 64 1  71 1  67 1 1
18 51 1  35 1  35 1 2
19 42 1  38 1  65 1 5
20 67 0  42 1  32 1 2
21 31 1  82 0  51 1 6
22 117 1  96 1  59 1 5
23 35 1  90 0  66 1 2
24 77 1  85 1  47 1 1
25 62 0  28 1  80 0 4
26 100 1  76 1  51 1 6
27 117 0  40 1  54 1 4
28 59 0  32 1  26 1 3
29 110 1  100 1  75 1 2
30 57 0  58 0  28 1 2
(0,0,0) ; (86,79,80)
(0,79,0) ; (86,158,80)
(0,0,80) ; (86,79,160)
(0,79,80) ; (86,158,160)
(469,0,0) ; (528,96,117)
(528,0,0) ; (587,96,117)
(469,0,117) ; (586,96,176)
(469,0,176) ; (527,93,219)
(527,0,176) ; (585,93,219)
(330,156,0) ; (400,232,85)
(400,156,0) ; (470,232,85)
(470,156,0) ; (540,232,85)
(540,156,0) ; (587,233,85)
(330,156,85) ; (381,232,185)
(381,156,85) ; (432,232,185)
(432,156,85) ; (483,232,185)
(483,156,85) ; (534,232,185)
(534,156,85) ; (585,232,185)
(0,158,0) ; (100,233,110)
(0,158,110) ; (100,233,220)
(470,97,0) ; (587,156,96)
(470,97,96) ; (587,156,192)
(470,97,192) ; (527,155,220)
(527,97,192) ; (584,155,220)
(86,0,0) ; (166,86,79)
(166,0,0) ; (241,86,79)
(86,0,79) ; (166,86,158)
(166,0,79) ; (241,86,158)
(86,0,158) ; (137,82,189)
(137,0,158) ; (188,82,189)
(188,0,158) ; (239,82,189)
(86,0,189) ; (137,82,220)
(137,0,189) ; (188,82,220)
(188,0,189) ; (239,82,220)
(100,166,0) ; (167,233,104)
(167,166,0) ; (234,233,104)
(100,166,104) ; (167,233,208)
(167,166,104) ; (234,233,208)
(359,0,0) ; (469,77,54)
(359,77,0) ; (469,154,54)
(359,0,54) ; (469,77,108)
(359,77,54) ; (469,154,108)
(86,86,0) ; (167,158,63)
(86,86,63) ; (167,158,126)
(86,86,126) ; (167,158,189)
(86,86,189) ; (166,148,217)
(243,0,0) ; (301,93,74)
(301,0,0) ; (359,93,74)
(243,0,74) ; (301,93,148)
(301,0,74) ; (359,93,148)
(234,157,0) ; (319,233,70)
(234,157,70) ; (276,195,135)
(276,157,70) ; (318,195,135)
(234,195,70) ; (276,233,135)
(276,195,70) ; (318,233,135)
(234,157,135) ; (316,195,177)
(234,195,135) ; (316,233,177)
(234,157,177) ; (316,195,219)
(234,195,177) ; (316,233,219)
(167,88,0) ; (234,166,39)
(167,88,39) ; (234,166,78)
(167,88,78) ; (234,166,117)
(238,95,0) ; (298,156,92)
(298,95,0) ; (359,155,92)
(238,95,92) ; (298,156,184)
(298,95,92) ; (359,155,184)
(359,0,108) ; (469,77,162)
(366,77,108) ; (469,150,134)
(366,77,134) ; (469,150,160)
(167,135,117) ; (230,166,147)
(167,135,147) ; (230,166,177)
(167,135,177) ; (230,165,208)
(167,88,117) ; (234,130,149)
(167,88,149) ; (234,130,181)
(167,88,181) ; (232,130,219)
(292,0,148) ; (359,64,219)
(243,0,148) ; (286,93,206)
(300,64,148) ; (359,90,180)
(300,64,180) ; (359,90,212)
(0,0,160) ; (84,74,190)
(0,0,190) ; (84,74,220)
(0,74,160) ; (84,148,190)
(370,77,160) ; (403,149,217)
(403,77,160) ; (436,149,217)
(436,77,160) ; (469,149,217)
(369,0,162) ; (469,76,213)
(286,99,184) ; (359,155,212)
(238,104,184) ; (273,155,219)
(528,160,185) ; (585,232,218)
(348,166,185) ; (438,232,220)
(438,166,185) ; (528,232,220)
(0,74,190) ; (80,136,218)
