(69,226,194)
(0,0,0)
(184,106,219)
(403,0,0)
(117,126,189)
(470,107,0)
(216,77,213)
(69,0,0)
(186,156,76)
(69,77,0)
(98,94,217)
(372,139,0)
(114,71,205)
(289,0,0)
(98,32,183)
(372,107,0)
(117,82,114)
(255,151,0)
(82,35,159)
(321,71,0)
(73,45,132)
(299,106,0)
(43,74,59)
(255,77,0)
(39,38,159)
(255,77,59)
(110,102,142)
(69,129,76)
(97,51,142)
(69,77,76)
(75,90,140)
(179,141,76)
(40,51,70)
(166,77,76)
(38,63,72)
(206,77,76)
(117,51,63)
(255,180,114)
(97,29,49)
(275,151,114)
(67,34,53)
(305,117,132)
(37,43,59)
(166,77,146)
(67,34,53)
(336,71,159)
(97,29,49)
(275,151,163)
(97,51,42)
(275,180,177)
(52,28,24)
(418,111,183)
(79,92,31)
(504,138,189)
(28,104,24)
(476,126,189)
(52,28,24)
(531,110,189)
(61,176,23)
(0,0,194)
(52,28,24)
(0,184,194)
