0.048
51 5101
587 233 220
30
1 30 1  84 0  33 1 2
2 42 1  59 1  34 1 3
3 103 0  100 0  46 1 4
4 111 1  99 1  65 1 4
5 31 1  99 0  38 1 6
6 119 0  60 1  33 1 4
7 77 0  47 0  23 1 5
8 98 1  93 1  69 1 3
9 33 1  57 1  80 0 3
10 40 1  97 0  36 1 1
11 52 1  88 0  34 1 5
12 45 1  43 1  51 1 5
13 108 0  68 0  22 1 5
14 97 0  99 0  45 1 4
15 40 1  29 1  29 1 2
16 98 1  53 1  63 1 2
17 115 0  53 1  49 1 8
18 81 1  83 1  57 1 5
19 112 1  73 1  67 1 1
20 47 1  28 1  55 1 3
21 111 0  49 1  63 1 4
22 83 0  83 0  25 1 3
23 38 1  62 1  34 1 4
24 111 1  72 1  69 1 4
25 111 0  48 1  78 1 6
26 92 1  83 1  52 1 4
27 43 1  74 1  44 1 5
28 67 0  26 1  73 0 4
29 47 0  58 0  23 1 5
30 118 1  90 1  69 1 1
(0,0,0) ; (111,48,78)
(111,0,0) ; (222,48,78)
(0,0,78) ; (111,48,156)
(111,0,78) ; (222,48,156)
(0,0,156) ; (77,47,179)
(77,0,156) ; (154,47,179)
(154,0,156) ; (212,47,179)
(0,134,0) ; (97,233,45)
(0,134,45) ; (97,233,90)
(0,134,90) ; (97,233,135)
(0,134,135) ; (97,233,180)
(0,134,180) ; (31,233,218)
(31,134,180) ; (62,233,218)
(62,134,180) ; (93,233,218)
(294,180,0) ; (409,233,49)
(409,180,0) ; (524,233,49)
(524,180,0) ; (587,233,98)
(294,180,49) ; (409,233,98)
(409,180,49) ; (524,233,98)
(294,180,98) ; (409,233,147)
(409,180,98) ; (524,233,147)
(524,180,98) ; (587,233,196)
(294,180,147) ; (409,233,196)
(409,180,147) ; (524,233,196)
(294,180,196) ; (371,227,219)
(371,180,196) ; (448,227,219)
(448,180,196) ; (525,227,219)
(525,180,196) ; (583,227,219)
(403,0,0) ; (476,67,112)
(476,0,0) ; (587,69,72)
(476,0,72) ; (587,69,144)
(403,0,112) ; (476,67,138)
(403,0,138) ; (476,67,164)
(476,0,144) ; (587,69,216)
(403,0,164) ; (476,67,190)
(403,0,190) ; (476,67,216)
(0,48,0) ; (57,131,81)
(57,48,0) ; (114,131,81)
(0,48,81) ; (57,131,162)
(57,48,81) ; (114,131,162)
(0,48,162) ; (33,128,219)
(33,48,162) ; (114,131,219)
(392,69,0) ; (457,180,99)
(457,69,0) ; (522,180,99)
(522,69,0) ; (587,180,99)
(97,133,0) ; (200,233,46)
(97,133,46) ; (200,233,92)
(97,133,92) ; (200,233,138)
(97,133,138) ; (200,233,184)
(114,48,0) ; (166,131,92)
(166,48,0) ; (218,131,92)
(114,48,92) ; (166,131,184)
(166,48,92) ; (218,131,184)
(310,0,0) ; (403,69,98)
(310,0,98) ; (400,69,216)
(200,134,0) ; (231,233,38)
(231,134,0) ; (262,233,38)
(262,134,0) ; (293,233,38)
(222,0,0) ; (310,52,34)
(222,0,34) ; (310,52,68)
(222,0,68) ; (310,52,102)
(222,0,102) ; (310,52,136)
(222,0,136) ; (310,52,170)
(293,69,0) ; (392,180,65)
(293,69,65) ; (341,180,143)
(341,69,65) ; (389,180,143)
(218,52,0) ; (292,96,43)
(218,52,43) ; (292,96,86)
(218,52,86) ; (292,96,129)
(218,52,129) ; (292,96,172)
(218,96,0) ; (252,134,62)
(252,96,0) ; (286,134,62)
(218,96,62) ; (252,134,124)
(252,96,62) ; (286,134,124)
(200,135,38) ; (293,233,107)
(200,135,107) ; (293,233,176)
(461,69,99) ; (524,180,148)
(524,69,99) ; (587,180,148)
(461,69,148) ; (524,180,197)
(524,69,148) ; (587,180,197)
(392,69,99) ; (461,180,171)
(392,69,171) ; (460,177,193)
(218,96,124) ; (277,130,166)
(306,97,143) ; (389,180,168)
(306,97,168) ; (389,180,193)
(306,97,193) ; (389,180,218)
(295,69,143) ; (342,97,198)
(342,69,143) ; (389,97,198)
(218,96,166) ; (277,130,208)
(222,0,170) ; (265,51,215)
(265,0,170) ; (308,51,215)
(218,52,172) ; (292,96,215)
(200,182,176) ; (245,233,219)
(245,182,176) ; (290,233,219)
(200,137,176) ; (251,182,219)
(251,142,176) ; (280,182,205)
(0,0,179) ; (84,33,209)
(84,0,179) ; (168,33,209)
(168,0,179) ; (197,29,219)
(97,193,184) ; (194,233,220)
(97,136,184) ; (177,193,217)
(114,48,184) ; (171,128,217)
(171,48,184) ; (218,103,212)
(392,69,193) ; (460,177,215)
(529,86,197) ; (587,133,220)
(529,133,197) ; (587,180,220)
(461,72,197) ; (529,180,219)
