0.0778
1 101
587 233 220
30
1 96 0  99 0  39 1 5
2 120 0  47 1  45 1 3
3 104 0  65 1  39 1 4
4 113 0  44 1  64 1 3
5 107 0  47 1  74 1 5
6 41 1  66 1  42 1 6
7 57 1  43 1  56 1 4
8 31 1  87 0  26 1 3
9 115 1  61 1  74 1 4
10 79 0  25 1  67 0 4
11 91 0  77 0  23 1 2
12 71 1  77 1  61 1 2
13 98 1  78 1  58 1 3
14 108 0  94 0  30 1 6
15 86 0  66 0  28 1 6
16 104 0  89 0  42 1 7
17 60 1  47 1  69 1 2
18 35 1  48 1  31 1 5
19 82 1  51 1  56 1 7
20 99 0  85 0  31 1 4
21 107 0  77 0  22 1 4
22 68 0  77 0  31 1 1
23 88 0  41 1  67 1 2
24 103 0  43 1  49 1 5
25 57 1  81 0  37 1 3
26 76 0  98 0  24 1 4
27 93 1  79 1  56 1 3
28 72 1  44 1  39 1 3
29 119 0  46 1  38 1 5
30 82 1  72 1  61 1 5
(99,154,156) ; (0,0,0)
(296,61,197) ; (291,0,0)
(89,170,168) ; (498,63,0)
(122,77,117) ; (0,156,0)
(168,82,195) ; (330,151,0)
(188,108,134) ; (99,0,0)
(208,78,65) ; (122,155,0)
(104,89,157) ; (394,61,0)
(120,47,114) ; (99,108,0)
(103,49,215) ; (291,61,0)
(44,39,144) ; (350,112,0)
(88,41,67) ; (219,114,0)
(42,41,132) ; (308,110,0)
(98,78,154) ; (122,155,65)
(107,77,113) ; (220,156,65)
(81,37,57) ; (219,118,67)
(120,47,45) ; (99,108,114)
(119,76,46) ; (0,156,117)
(81,37,57) ; (219,118,124)
(42,41,66) ; (308,110,132)
(130,67,41) ; (99,0,134)
(119,38,46) ; (99,67,134)
(57,56,86) ; (229,0,134)
(56,51,82) ; (229,56,134)
(44,39,72) ; (350,112,144)
(88,113,64) ; (0,0,156)
(81,37,57) ; (0,117,156)
(99,85,62) ; (394,61,157)
(120,47,45) ; (99,108,159)
(114,43,56) ; (0,189,163)
(87,31,52) ; (0,158,163)
(77,91,46) ; (507,142,168)
(79,67,50) ; (505,63,168)
(113,64,44) ; (99,0,175)
(41,66,42) ; (220,164,178)
(66,42,41) ; (261,188,178)
(48,31,35) ; (279,157,178)
(96,35,31) ; (99,67,180)
(48,35,31) ; (219,120,181)
(134,79,25) ; (364,151,195)
