0.0569
48 4801
587 233 220
30
1 76 1  91 1  74 1 2
2 40 1  91 0  26 1 3
3 68 1  35 1  76 0 2
4 65 1  90 1  56 1 6
5 87 0  34 1  69 0 4
6 67 0  73 0  25 1 3
7 62 1  98 1  52 1 7
8 78 0  89 0  22 1 6
9 104 0  48 1  59 1 7
10 112 1  62 1  77 1 7
11 45 1  98 0  26 1 4
12 52 1  77 1  57 1 4
13 97 0  58 1  40 1 3
14 42 1  41 1  56 1 5
15 115 0  66 0  26 1 4
16 67 1  65 1  50 1 4
17 92 0  33 1  48 1 1
18 89 0  47 1  27 1 4
19 39 1  62 1  35 1 4
20 86 1  47 1  54 1 6
21 37 1  39 1  54 1 1
22 114 0  69 0  21 1 4
23 57 1  38 1  61 1 5
24 31 1  49 0  20 1 5
25 70 0  26 1  34 1 3
26 83 1  82 1  49 1 3
27 81 1  78 1  54 1 8
28 58 1  44 1  60 1 6
29 105 1  90 1  71 1 4
30 68 0  29 1  45 1 9
(186,154,112) ; (0,0,0)
(262,231,52) ; (325,0,0)
(324,78,108) ; (0,155,0)
(138,114,71) ; (186,0,0)
(97,40,116) ; (186,115,0)
(39,35,186) ; (286,120,0)
(105,180,167) ; (482,0,52)
(82,49,166) ; (505,181,52)
(65,50,165) ; (440,180,52)
(65,180,168) ; (417,0,52)
(68,45,29) ; (372,185,52)
(90,142,132) ; (327,0,52)
(47,86,162) ; (325,144,52)
(41,42,168) ; (376,143,52)
(132,60,116) ; (186,0,71)
(130,50,67) ; (186,60,71)
(68,45,87) ; (372,185,81)
(156,77,57) ; (0,156,108)
(89,78,110) ; (156,155,108)
(77,62,112) ; (245,171,108)
(91,152,74) ; (0,0,112)
(95,114,61) ; (91,0,112)
(91,40,52) ; (91,114,112)
(97,40,58) ; (186,115,116)
(83,49,82) ; (186,60,138)
(41,42,56) ; (269,60,138)
(91,40,26) ; (91,114,164)
(67,73,50) ; (0,160,165)
(86,47,54) ; (67,186,165)
(89,27,47) ; (67,159,165)
(56,42,41) ; (384,188,168)
(86,108,47) ; (91,0,173)
(62,39,35) ; (186,116,174)
(87,138,34) ; (329,0,184)
(87,138,34) ; (0,0,186)
(92,48,33) ; (186,0,187)
(40,49,31) ; (278,0,187)
(70,34,26) ; (91,120,190)
