0.0547
21 2101
587 233 220
30
1 46 1  94 0  78 1 7
2 31 1  52 1  50 1 7
3 41 1  98 0  43 1 7
4 75 0  35 1  40 1 4
5 79 0  83 0  37 1 4
6 116 0  35 1  42 1 2
7 47 1  39 1  33 1 6
8 67 1  82 1  69 1 9
9 75 1  55 1  52 1 5
10 73 1  48 1  53 1 3
11 46 1  43 1  59 1 5
12 94 1  59 1  74 1 2
13 75 1  38 1  76 0 6
14 85 0  34 1  71 0 8
15 41 1  75 0  33 1 6
16 58 0  51 1  27 1 1
17 105 0  37 1  20 1 1
18 42 1  69 1  41 1 3
19 84 1  73 1  64 1 5
20 80 0  75 0  25 1 3
21 48 0  96 0  20 1 3
22 56 0  64 0  24 1 3
23 39 1  26 1  48 1 4
24 103 0  44 1  40 1 4
25 34 1  72 0  56 1 7
26 30 1  35 1  52 1 4
27 115 0  97 1  52 1 8
28 57 1  30 1  31 1 2
29 91 0  71 1  36 1 3
30 87 1  88 1  62 1 6
(190,76,134) ; (0,0,0)
(97,230,208) ; (490,0,0)
(246,69,216) ; (0,164,0)
(175,88,186) ; (0,76,0)
(168,73,220) ; (322,0,0)
(94,156,138) ; (396,77,0)
(132,75,151) ; (190,0,0)
(52,155,105) ; (344,78,0)
(98,86,182) ; (246,147,0)
(71,85,170) ; (175,79,0)
(96,72,78) ; (248,75,0)
(91,71,142) ; (251,75,78)
(52,62,50) ; (344,166,105)
(52,35,60) ; (344,131,105)
(48,53,73) ; (348,78,105)
(64,73,84) ; (0,0,134)
(116,35,84) ; (64,0,134)
(76,38,75) ; (64,35,134)
(47,39,66) ; (140,35,134)
(88,103,80) ; (402,130,138)
(39,47,33) ; (451,77,138)
(55,52,75) ; (396,77,138)
(82,75,68) ; (190,0,151)
(48,73,53) ; (274,0,151)
(52,60,35) ; (344,168,155)
(47,33,39) ; (349,133,165)
(69,41,42) ; (175,123,170)
(59,43,46) ; (175,79,170)
(39,47,33) ; (451,77,171)
(39,47,33) ; (357,78,178)
(83,79,37) ; (246,154,182)
(142,85,34) ; (0,78,186)
(31,57,30) ; (142,106,186)
(51,58,27) ; (345,170,190)
