0.0571
58 5801
587 233 220
30
1 75 0  33 1  28 1 2
2 108 1  89 1  73 1 4
3 93 0  83 0  41 1 5
4 86 1  59 1  55 1 3
5 44 1  57 1  35 1 3
6 86 0  53 1  36 1 5
7 61 1  63 1  71 1 2
8 107 0  89 1  50 1 4
9 37 1  64 1  41 1 3
10 72 0  62 1  36 1 5
11 79 0  95 0  24 1 5
12 105 0  48 1  25 1 5
13 40 1  37 1  46 1 3
14 105 0  43 1  52 1 3
15 42 1  32 1  59 1 6
16 110 0  91 0  25 1 3
17 41 1  42 1  43 1 2
18 49 1  44 1  25 1 2
19 99 1  70 1  54 1 6
20 76 1  99 1  75 1 5
21 49 1  98 0  25 1 4
22 76 0  57 0  24 1 3
23 32 1  93 0  30 1 3
24 99 1  100 1  64 1 4
25 56 1  47 1  56 1 3
26 93 1  88 1  55 1 3
27 92 1  91 1  51 1 2
28 56 1  96 1  63 1 5
29 109 0  87 1  51 1 2
30 77 1  71 1  56 1 7
(180,232,108) ; (0,0,0)
(300,140,153) ; (287,0,0)
(166,93,170) ; (421,140,0)
(183,92,51) ; (238,141,0)
(107,137,100) ; (180,0,0)
(56,96,63) ; (180,137,0)
(110,91,125) ; (311,141,51)
(71,77,168) ; (238,155,51)
(56,71,154) ; (180,162,63)
(49,25,44) ; (180,137,63)
(79,95,120) ; (180,0,100)
(25,98,98) ; (259,0,100)
(64,42,118) ; (180,95,100)
(41,37,64) ; (244,100,100)
(49,25,44) ; (180,137,107)
(109,102,87) ; (0,0,108)
(105,52,111) ; (0,180,108)
(99,75,76) ; (0,105,108)
(71,77,112) ; (105,155,108)
(62,72,108) ; (109,0,108)
(72,36,62) ; (99,119,108)
(56,47,112) ; (109,72,108)
(100,99,64) ; (484,0,153)
(110,41,37) ; (474,99,153)
(192,56,63) ; (292,0,153)
(43,42,41) ; (441,56,153)
(93,83,41) ; (348,56,153)
(32,42,59) ; (442,98,153)
(61,71,63) ; (287,56,153)
(40,37,46) ; (244,100,164)
(107,89,50) ; (479,144,170)
(57,35,44) ; (422,198,170)
(56,56,47) ; (423,142,170)
(57,35,44) ; (99,120,170)
(105,52,43) ; (313,178,176)
(57,35,44) ; (361,143,176)
(46,37,40) ; (315,141,176)
(62,72,36) ; (0,108,184)
(33,75,28) ; (62,105,184)
(93,32,30) ; (491,107,190)
(57,76,24) ; (384,56,194)
(98,98,25) ; (0,0,195)
