0.0527
90 9001
587 233 220
30
1 34 1  65 0  26 1 7
2 100 0  91 0  33 1 6
3 87 0  27 1  45 1 3
4 53 1  48 1  45 1 5
5 45 1  77 0  36 1 5
6 89 0  41 1  56 1 2
7 112 0  55 1  35 1 5
8 53 1  46 1  59 1 7
9 65 0  35 1  20 1 7
10 114 0  98 0  44 1 3
11 119 0  48 1  70 1 8
12 103 1  80 1  73 1 4
13 55 1  80 1  60 1 6
14 37 1  100 0  58 1 5
15 112 0  35 1  29 1 4
16 105 1  66 1  57 1 8
17 56 1  71 0  29 1 4
18 57 0  81 0  28 1 2
19 61 1  91 0  43 1 1
20 39 1  32 1  35 1 5
21 47 1  26 1  77 0 2
22 98 1  81 1  76 1 2
23 92 1  72 1  47 1 5
24 66 0  25 1  28 1 4
25 82 0  73 0  30 1 5
26 33 1  67 0  60 1 5
27 76 1  60 1  69 1 6
28 95 1  75 1  61 1 2
29 70 0  27 1  20 1 4
30 77 0  97 0  37 1 5
(82,146,189) ; (0,0,0)
(198,114,219) ; (389,0,0)
(140,119,144) ; (447,114,0)
(228,60,218) ; (0,173,0)
(87,27,135) ; (0,146,0)
(76,81,216) ; (82,0,0)
(144,119,140) ; (303,114,0)
(100,91,218) ; (87,82,0)
(164,73,133) ; (158,0,0)
(66,77,210) ; (323,0,0)
(75,61,219) ; (228,172,0)
(37,100,174) ; (187,73,0)
(77,36,135) ; (312,77,0)
(77,97,185) ; (224,75,0)
(58,71,85) ; (158,0,133)
(55,60,80) ; (216,0,133)
(46,59,53) ; (272,0,133)
(77,26,47) ; (0,147,135)
(77,36,45) ; (312,77,135)
(138,118,53) ; (305,115,140)
(100,58,74) ; (487,175,144)
(134,60,66) ; (453,115,144)
(39,32,70) ; (448,201,144)
(36,77,45) ; (187,96,174)
(64,35,39) ; (325,77,180)
(65,26,34) ; (0,147,182)
(65,26,34) ; (224,146,185)
(52,65,34) ; (224,75,185)
(20,65,35) ; (276,75,185)
(39,35,32) ; (279,0,186)
(73,82,30) ; (0,0,189)
(77,47,26) ; (0,82,189)
(130,34,26) ; (313,199,193)
(65,34,26) ; (378,165,193)
(70,20,27) ; (373,145,193)
(66,28,25) ; (377,117,193)
(66,28,25) ; (312,171,193)
(66,56,25) ; (307,115,193)
