0.0587
18 1801
587 233 220
30
1 53 1  49 1  79 1 4
2 91 0  64 0  28 1 3
3 42 1  28 1  63 0 7
4 64 1  55 1  33 1 5
5 77 1  99 0  43 1 6
6 113 0  90 0  26 1 3
7 68 1  89 1  48 1 3
8 48 1  25 1  71 0 5
9 31 1  92 0  43 1 5
10 76 0  35 1  55 1 7
11 36 1  54 1  70 1 4
12 81 0  34 1  31 1 5
13 65 1  81 1  50 1 6
14 86 1  81 1  55 1 7
15 54 1  97 0  28 1 5
16 118 0  59 0  21 1 6
17 58 1  35 1  52 1 2
18 118 0  35 1  40 1 7
19 81 1  71 1  78 1 1
20 45 1  71 1  54 1 7
21 57 0  52 0  23 1 4
22 87 0  37 1  53 1 3
23 97 0  31 1  67 0 5
24 96 1  78 1  61 1 5
25 80 1  68 1  60 1 7
26 89 0  39 1  59 1 6
27 71 0  31 1  50 1 4
28 95 0  37 1  21 1 3
29 74 1  88 0  40 1 10
30 88 0  39 1  80 0 4
(136,165,86) ; (0,0,0)
(360,80,216) ; (227,0,0)
(81,100,220) ; (506,133,0)
(281,61,156) ; (0,172,0)
(79,53,196) ; (508,80,0)
(71,153,162) ; (435,80,0)
(90,172,78) ; (136,0,0)
(99,86,154) ; (336,147,0)
(64,66,110) ; (371,80,0)
(55,86,162) ; (281,147,0)
(48,89,68) ; (226,83,0)
(97,67,155) ; (274,80,0)
(48,89,68) ; (226,83,68)
(88,74,40) ; (136,0,78)
(88,93,74) ; (136,79,78)
(99,86,131) ; (0,0,86)
(55,76,70) ; (0,86,86)
(37,87,53) ; (99,0,86)
(81,71,78) ; (55,91,86)
(63,56,42) ; (372,80,110)
(62,71,100) ; (136,0,118)
(25,71,96) ; (198,0,118)
(48,89,68) ; (226,83,136)
(31,81,68) ; (99,0,139)
(81,91,68) ; (136,81,152)
(63,56,42) ; (372,80,152)
(92,86,62) ; (343,147,154)
(95,37,63) ; (276,80,155)
(97,28,54) ; (274,119,155)
(236,59,63) ; (0,172,156)
(55,76,35) ; (0,86,156)
(33,55,64) ; (236,176,156)
(70,152,55) ; (435,81,162)
(52,70,58) ; (284,163,162)
(42,63,56) ; (55,99,164)
(25,71,48) ; (97,91,164)
(42,63,28) ; (0,99,191)
(57,52,23) ; (378,80,194)
(57,52,23) ; (530,80,196)
