0.0633
78 7801
587 233 220
30
1 90 1  97 1  67 1 2
2 55 1  63 1  79 1 4
3 49 1  36 1  34 1 3
4 68 1  90 1  59 1 5
5 52 1  91 0  40 1 1
6 88 0  45 1  41 1 6
7 47 1  68 1  70 1 4
8 98 1  54 1  71 1 6
9 74 0  25 1  39 1 6
10 36 1  31 1  26 1 3
11 81 0  81 0  39 1 3
12 61 1  58 1  58 1 8
13 37 1  59 1  58 1 4
14 63 0  82 0  26 1 6
15 80 0  25 1  49 1 4
16 77 1  71 1  48 1 5
17 82 0  37 1  31 1 5
18 36 1  29 1  57 1 3
19 74 0  26 1  28 1 3
20 78 1  65 1  51 1 7
21 110 0  45 1  27 1 5
22 47 1  100 0  71 1 5
23 77 1  74 1  59 1 7
24 69 1  73 1  68 1 4
25 100 1  68 1  64 1 3
26 80 0  40 1  52 1 3
27 93 1  77 1  62 1 3
28 85 0  73 0  26 1 6
29 98 0  99 0  32 1 3
30 75 1  52 1  80 1 5
(80,75,215) ; (0,0,0)
(68,180,215) ; (519,0,0)
(100,155,213) ; (0,78,0)
(80,52,220) ; (507,181,0)
(292,74,214) ; (227,0,0)
(153,78,214) ; (354,155,0)
(93,77,186) ; (80,0,0)
(118,58,220) ; (100,175,0)
(110,81,171) ; (409,74,0)
(99,98,96) ; (100,77,0)
(52,75,80) ; (173,0,0)
(136,64,100) ; (218,169,0)
(81,81,117) ; (328,74,0)
(129,94,68) ; (199,75,0)
(88,82,45) ; (199,83,68)
(41,88,45) ; (287,77,68)
(47,70,136) ; (173,0,80)
(58,61,116) ; (100,114,96)
(58,37,59) ; (100,77,96)
(41,88,90) ; (158,87,96)
(100,64,68) ; (218,169,100)
(36,58,57) ; (318,175,100)
(63,82,104) ; (199,83,113)
(41,88,45) ; (287,77,113)
(25,80,49) ; (262,85,113)
(71,77,48) ; (338,74,117)
(58,37,59) ; (100,77,155)
(36,26,62) ; (318,207,157)
(36,29,57) ; (318,178,157)
(37,82,62) ; (291,83,158)
(25,80,49) ; (262,85,162)
(68,36,49) ; (341,74,165)
(31,36,26) ; (378,115,165)
(34,36,49) ; (344,115,165)
(82,63,52) ; (218,170,168)
(110,54,45) ; (409,74,171)
(80,25,49) ; (439,128,171)
(82,74,31) ; (80,0,186)
(37,82,31) ; (158,93,186)
