0.0611
72 7201
587 233 220
30
1 117 1  72 1  79 1 5
2 60 1  46 1  42 1 3
3 82 1  68 1  67 1 4
4 60 1  45 1  64 1 1
5 52 1  83 0  36 1 1
6 56 1  79 1  51 1 2
7 106 0  96 0  42 1 4
8 54 1  29 1  48 1 3
9 118 1  88 1  80 1 4
10 116 0  28 1  43 1 2
11 74 0  90 0  22 1 3
12 64 1  33 1  80 0 3
13 88 0  36 1  53 1 2
14 34 1  59 1  74 0 3
15 120 1  88 1  80 1 4
16 77 1  88 1  74 1 4
17 113 0  55 0  24 1 4
18 38 1  46 1  24 1 3
19 61 1  84 1  50 1 5
20 108 0  94 0  38 1 6
21 32 1  29 1  76 0 1
22 48 1  62 1  49 1 3
23 68 0  76 0  29 1 3
24 107 0  78 1  44 1 4
25 90 1  56 1  69 1 3
26 51 0  83 0  25 1 3
27 69 0  40 1  27 1 2
28 40 1  38 1  59 1 4
29 80 0  89 0  35 1 5
30 104 1  56 1  56 1 3
(476,80,176) ; (0,0,0)
(90,148,176) ; (0,85,0)
(237,72,196) ; (350,161,0)
(108,94,76) ; (479,0,0)
(164,67,169) ; (423,94,0)
(61,150,168) ; (90,83,0)
(106,152,168) ; (151,81,0)
(76,80,59) ; (347,81,0)
(90,69,168) ; (260,164,0)
(89,80,140) ; (258,84,0)
(76,68,87) ; (347,93,59)
(108,94,114) ; (479,0,76)
(89,80,35) ; (258,84,140)
(74,59,34) ; (349,102,146)
(55,113,24) ; (90,116,168)
(62,96,49) ; (151,137,168)
(54,29,48) ; (90,83,168)
(36,83,52) ; (213,150,168)
(79,56,51) ; (151,81,168)
(79,56,51) ; (271,177,168)
(24,38,46) ; (230,81,168)
(83,51,50) ; (500,107,169)
(48,62,49) ; (452,96,169)
(29,54,48) ; (423,104,169)
(60,64,45) ; (287,100,175)
(29,76,32) ; (258,88,175)
(428,78,44) ; (0,0,176)
(56,116,43) ; (0,117,176)
(27,138,40) ; (56,95,176)
(46,24,38) ; (0,85,176)
(46,60,42) ; (430,0,176)
(74,59,34) ; (349,102,180)
(54,48,29) ; (533,0,190)
(38,46,24) ; (549,48,190)
(51,83,25) ; (482,0,190)
(55,113,24) ; (90,116,192)
(226,55,24) ; (358,178,196)
