0.0609
23 2301
587 233 220
30
1 109 0  41 1  63 1 3
2 80 0  53 1  39 1 1
3 115 0  45 1  47 1 9
4 107 0  53 1  44 1 5
5 52 1  76 1  64 1 7
6 41 1  88 0  47 1 6
7 99 0  68 0  24 1 3
8 69 0  52 0  20 1 4
9 117 0  88 1  54 1 2
10 51 1  35 1  60 1 8
11 115 0  91 0  20 1 3
12 85 1  51 1  52 1 5
13 99 1  57 1  67 1 6
14 114 0  66 1  34 1 2
15 70 1  42 1  44 1 4
16 89 1  52 1  72 1 9
17 79 1  99 1  66 1 2
18 106 0  76 0  37 1 4
19 49 1  30 1  66 0 5
20 38 1  47 1  46 1 7
21 120 0  63 1  47 1 4
22 98 0  45 1  56 1 6
23 116 1  79 1  77 1 2
24 70 0  84 0  24 1 3
25 81 0  30 1  48 1 7
26 54 1  43 1  78 1 3
27 89 0  73 0  20 1 5
28 81 1  74 1  46 1 3
29 54 0  47 1  26 1 4
30 32 1  57 1  74 0 6
(116,170,154) ; (0,0,0)
(73,178,218) ; (514,0,0)
(120,63,188) ; (0,170,0)
(107,53,220) ; (480,180,0)
(136,99,217) ; (378,0,0)
(153,52,213) ; (327,181,0)
(135,115,128) ; (116,0,0)
(106,76,212) ; (120,157,0)
(46,81,148) ; (468,99,0)
(88,82,195) ; (380,99,0)
(109,41,126) ; (116,116,0)
(54,117,176) ; (324,0,0)
(98,112,135) ; (226,121,0)
(73,89,216) ; (251,0,0)
(52,64,76) ; (328,117,0)
(66,30,147) ; (251,89,0)
(51,60,140) ; (329,121,76)
(109,41,63) ; (116,116,126)
(81,96,90) ; (116,0,128)
(43,54,78) ; (197,0,128)
(51,60,35) ; (197,54,128)
(52,103,85) ; (226,130,135)
(46,74,81) ; (278,159,135)
(46,38,47) ; (278,121,135)
(66,30,49) ; (251,89,147)
(39,80,53) ; (475,100,148)
(114,74,64) ; (0,0,154)
(74,57,64) ; (0,113,154)
(102,35,60) ; (0,74,154)
(35,60,51) ; (74,110,154)
(47,54,52) ; (197,54,163)
(52,69,40) ; (326,0,176)
(54,47,26) ; (324,69,176)
(66,49,30) ; (0,184,188)
(54,47,26) ; (66,186,188)
(84,70,24) ; (382,107,195)
