0.0625
59 5901
587 233 220
30
1 102 1  63 1  78 1 3
2 95 1  84 1  58 1 4
3 106 0  42 1  64 1 5
4 52 1  69 1  45 1 5
5 83 1  73 1  73 1 4
6 78 0  50 1  35 1 4
7 68 0  56 0  21 1 1
8 32 1  49 1  51 1 6
9 62 1  44 1  63 1 5
10 76 1  66 1  60 1 4
11 108 0  93 0  43 1 2
12 45 1  52 1  64 1 7
13 48 1  100 0  78 1 4
14 67 1  53 1  64 1 4
15 90 1  57 1  77 1 6
16 90 0  29 1  20 1 2
17 103 0  41 1  38 1 2
18 116 0  37 1  69 1 4
19 104 0  56 1  42 1 3
20 69 0  27 1  77 0 5
21 78 1  83 1  50 1 3
22 114 0  37 1  48 1 7
23 74 1  39 1  50 1 2
24 78 1  78 1  55 1 2
25 47 1  100 0  72 1 6
26 62 1  95 1  69 1 6
27 34 1  79 0  24 1 2
28 49 0  79 0  21 1 1
29 61 1  64 1  61 1 6
30 50 1  44 1  69 1 2
(0,0,0) ; (58,84,95)
(58,0,0) ; (116,84,95)
(0,84,0) ; (58,168,95)
(58,84,0) ; (116,168,95)
(0,0,95) ; (116,69,132)
(0,69,95) ; (114,117,132)
(0,117,95) ; (114,165,132)
(0,0,132) ; (116,69,169)
(0,69,132) ; (114,117,169)
(0,117,132) ; (114,165,169)
(0,0,169) ; (116,69,206)
(0,69,169) ; (114,117,206)
(0,117,169) ; (114,165,206)
(487,0,0) ; (587,47,72)
(487,47,0) ; (587,94,72)
(487,0,72) ; (587,47,144)
(487,47,72) ; (587,94,144)
(487,0,144) ; (587,47,216)
(487,47,144) ; (587,94,216)
(492,95,0) ; (587,164,62)
(492,164,0) ; (587,233,62)
(492,95,62) ; (587,164,124)
(492,164,62) ; (587,233,124)
(492,95,124) ; (587,164,186)
(492,164,124) ; (587,233,186)
(0,169,0) ; (45,233,52)
(45,169,0) ; (90,233,52)
(0,169,52) ; (45,233,104)
(45,169,52) ; (90,233,104)
(0,169,104) ; (45,233,156)
(45,169,104) ; (90,233,156)
(0,169,156) ; (44,232,218)
(44,169,156) ; (88,232,218)
(90,169,0) ; (196,233,42)
(90,169,42) ; (196,233,84)
(90,169,84) ; (196,233,126)
(90,169,126) ; (196,233,168)
(342,155,0) ; (392,233,35)
(392,155,0) ; (492,233,48)
(342,155,35) ; (392,233,118)
(392,155,48) ; (492,233,96)
(392,155,96) ; (492,233,144)
(342,155,118) ; (392,194,192)
(342,194,118) ; (392,233,192)
(392,155,144) ; (492,233,192)
(342,155,192) ; (411,232,219)
(411,155,192) ; (480,232,219)
(181,0,0) ; (283,63,78)
(283,0,0) ; (385,63,78)
(385,0,0) ; (487,63,78)
(181,0,78) ; (242,61,142)
(242,0,78) ; (303,61,142)
(303,0,78) ; (364,61,142)
(364,0,78) ; (425,61,142)
(425,0,78) ; (486,61,142)
(116,0,0) ; (180,67,53)
(116,0,53) ; (180,67,106)
(116,0,106) ; (180,67,159)
(333,63,0) ; (410,153,57)
(410,63,0) ; (487,153,57)
(333,63,57) ; (410,153,114)
(410,63,57) ; (487,153,114)
(333,63,114) ; (410,153,171)
(410,63,114) ; (487,153,171)
(116,109,0) ; (192,169,66)
(116,109,66) ; (192,169,132)
(116,109,132) ; (192,169,198)
(116,109,198) ; (184,165,219)
(116,67,0) ; (220,109,56)
(116,67,56) ; (220,109,112)
(116,67,112) ; (220,109,168)
(116,67,168) ; (219,108,206)
(196,160,0) ; (269,233,83)
(196,160,83) ; (269,233,166)
(269,160,0) ; (342,233,83)
(269,160,83) ; (342,233,166)
(192,115,0) ; (261,160,52)
(261,115,0) ; (330,160,52)
(192,115,52) ; (261,160,104)
(261,115,52) ; (330,160,104)
(192,115,104) ; (261,160,156)
(261,115,104) ; (325,160,156)
(220,63,0) ; (298,113,35)
(298,63,0) ; (330,112,51)
(220,63,35) ; (298,113,70)
(298,63,51) ; (330,112,102)
(220,63,70) ; (298,113,153)
(298,63,102) ; (330,112,153)
(330,0,142) ; (408,55,220)
(408,0,142) ; (486,55,220)
(181,0,142) ; (264,50,220)
(264,0,142) ; (330,60,218)
(220,63,153) ; (323,104,191)
(192,116,156) ; (255,160,218)
(255,116,156) ; (318,160,218)
(116,0,159) ; (180,61,220)
(196,171,166) ; (259,233,210)
(275,169,166) ; (342,233,219)
(90,169,168) ; (196,233,210)
(391,63,171) ; (423,114,220)
(423,63,171) ; (455,114,220)
(455,63,171) ; (487,114,220)
(373,116,171) ; (487,153,219)
(339,63,171) ; (373,142,195)
(339,63,195) ; (373,142,219)
(510,95,186) ; (587,164,213)
(510,164,186) ; (587,233,213)
(220,63,191) ; (310,83,220)
(220,83,191) ; (310,103,220)
