0.051
16 1601
587 233 220
30
1 60 0  38 1  24 1 7
2 34 1  36 1  28 1 7
3 85 1  69 1  76 1 3
4 56 1  85 1  57 1 4
5 69 1  81 1  47 1 4
6 40 1  39 1  64 1 4
7 56 1  56 1  47 1 5
8 77 0  29 1  76 0 10
9 84 0  41 1  69 1 4
10 34 1  59 1  64 1 5
11 85 0  90 0  34 1 4
12 89 0  84 1  43 1 5
13 102 0  71 0  20 1 7
14 103 0  54 1  36 1 3
15 120 0  47 1  65 1 5
16 82 0  34 1  74 0 8
17 96 0  40 1  56 1 6
18 96 0  55 0  25 1 3
19 67 1  43 1  42 1 3
20 31 1  52 0  21 1 7
21 75 1  62 1  72 1 6
22 120 0  61 0  25 1 4
23 45 1  30 1  68 0 5
24 118 1  77 1  66 1 8
25 100 0  82 0  22 1 4
26 36 1  48 1  50 1 9
27 56 0  27 1  23 1 8
28 107 0  29 1  31 1 8
29 35 1  70 0  21 1 5
30 80 0  67 0  24 1 4
(150,72,217) ; (0,0,0)
(174,231,132) ; (413,0,0)
(154,76,217) ; (0,157,0)
(69,85,217) ; (0,72,0)
(90,85,179) ; (69,72,0)
(120,65,213) ; (150,0,0)
(188,66,118) ; (154,167,0)
(74,164,136) ; (339,0,0)
(47,69,162) ; (366,164,0)
(24,60,114) ; (342,173,0)
(71,102,100) ; (159,65,0)
(69,85,199) ; (270,0,0)
(40,96,168) ; (230,65,0)
(69,81,142) ; (270,86,0)
(71,102,40) ; (159,65,100)
(24,60,38) ; (342,173,114)
(120,61,99) ; (154,170,118)
(68,64,59) ; (274,167,118)
(82,100,88) ; (505,0,132)
(65,120,87) ; (522,104,132)
(107,62,87) ; (415,162,132)
(89,43,84) ; (416,0,132)
(89,84,86) ; (416,43,132)
(106,35,84) ; (416,127,132)
(43,67,84) ; (370,0,136)
(31,52,84) ; (339,0,136)
(43,89,84) ; (370,67,136)
(31,107,79) ; (339,52,136)
(56,96,80) ; (159,65,140)
(67,80,24) ; (270,86,142)
(23,56,54) ; (343,177,152)
(47,56,56) ; (366,177,162)
(67,43,42) ; (270,123,166)
(50,36,48) ; (287,86,166)
(36,96,50) ; (230,65,168)
(40,64,39) ; (302,167,177)
(27,56,23) ; (274,175,177)
(64,59,34) ; (69,72,179)
(56,23,27) ; (69,133,179)
(23,56,27) ; (133,72,179)
(35,70,21) ; (304,0,199)
(31,52,21) ; (270,0,199)
