(197,82,216)
(0,0,0)
(260,101,220)
(327,0,0)
(199,61,219)
(0,172,0)
(61,132,218)
(526,101,0)
(113,132,186)
(413,101,0)
(150,90,146)
(0,82,0)
(112,77,218)
(301,156,0)
(126,82,167)
(197,0,0)
(101,52,99)
(199,181,0)
(62,90,52)
(150,82,0)
(51,54,76)
(362,102,0)
(72,98,150)
(212,83,0)
(77,54,50)
(285,102,0)
(75,50,55)
(285,106,50)
(61,73,107)
(150,99,52)
(50,45,65)
(363,111,76)
(101,50,79)
(199,183,99)
(74,49,58)
(285,106,105)
(43,35,66)
(370,121,141)
(114,84,64)
(0,84,146)
(35,86,66)
(114,82,146)
(63,82,68)
(212,93,150)
(61,63,50)
(150,109,159)
(62,48,29)
(297,107,163)
(60,62,52)
(197,0,167)
(61,63,50)
(257,0,167)
(99,37,37)
(199,196,178)
(110,96,33)
(413,137,186)
(106,29,28)
(417,108,186)
