(75,158,219)
(0,0,0)
(219,77,212)
(368,0,0)
(164,90,216)
(423,143,0)
(79,74,213)
(0,159,0)
(119,96,218)
(75,0,0)
(116,66,218)
(471,77,0)
(124,132,99)
(79,101,0)
(100,91,217)
(323,142,0)
(104,63,129)
(367,77,0)
(136,70,179)
(194,0,0)
(119,94,67)
(203,139,0)
(37,71,217)
(331,0,0)
(73,27,156)
(194,70,0)
(95,67,69)
(272,71,0)
(68,42,70)
(203,97,0)
(80,94,102)
(203,139,67)
(37,87,82)
(283,146,67)
(87,57,47)
(280,71,69)
(64,41,43)
(203,98,70)
(74,116,120)
(79,113,99)
(47,114,87)
(153,115,99)
(58,37,71)
(203,102,113)
(83,49,66)
(284,71,116)
(56,62,88)
(415,77,129)
(37,58,71)
(378,77,129)
(27,73,39)
(293,159,149)
(73,27,39)
(194,70,156)
(42,91,50)
(203,142,169)
(27,73,39)
(245,160,169)
(116,66,32)
(194,0,179)
(83,49,22)
(284,71,182)
(31,54,33)
(153,175,186)
(31,53,26)
(153,122,186)
