0.056
81 8101
587 233 220
30
1 32 1  25 1  62 0 6
2 72 1  96 1  68 1 2
3 36 1  72 0  65 1 6
4 94 0  59 0  29 1 5
5 96 0  25 1  25 1 4
6 31 1  77 0  39 1 4
7 93 0  66 1  37 1 7
8 77 1  62 1  46 1 3
9 80 0  38 1  20 1 5
10 65 1  93 1  57 1 6
11 83 0  55 0  22 1 3
12 30 1  96 0  28 1 6
13 82 1  81 1  75 1 9
14 109 0  92 0  24 1 6
15 60 1  39 1  45 1 6
16 45 1  88 1  53 1 4
17 58 1  44 1  51 1 6
18 76 1  51 1  69 1 6
19 42 1  81 1  75 1 5
20 59 0  80 0  26 1 3
21 52 1  27 1  67 0 4
22 91 0  66 0  22 1 3
23 57 1  76 1  51 1 5
24 53 1  71 1  53 1 2
25 39 1  60 1  55 1 5
26 60 1  65 1  69 1 4
27 73 0  26 1  66 0 6
28 113 0  35 1  39 1 6
29 50 1  29 1  54 1 4
30 117 0  83 1  56 1 6
(412,81,150) ; (0,0,0)
(153,150,195) ; (0,83,0)
(166,117,219) ; (421,116,0)
(93,74,220) ; (494,0,0)
(81,42,188) ; (506,74,0)
(78,113,173) ; (416,0,0)
(195,152,51) ; (153,81,0)
(73,66,216) ; (348,167,0)
(71,53,106) ; (350,114,0)
(62,32,100) ; (354,81,0)
(109,92,165) ; (153,141,51)
(195,60,112) ; (153,81,51)
(80,90,78) ; (268,143,51)
(54,29,50) ; (362,81,100)
(67,52,108) ; (354,115,106)
(53,90,88) ; (292,143,129)
(20,80,38) ; (268,153,129)
(192,72,68) ; (0,0,150)
(113,78,70) ; (297,0,150)
(102,44,58) ; (192,0,150)
(93,37,66) ; (192,44,150)
(54,29,50) ; (362,81,150)
(188,59,29) ; (153,81,163)
(20,80,38) ; (268,153,167)
(75,81,42) ; (417,0,173)
(62,32,25) ; (430,81,173)
(77,39,31) ; (509,74,188)
(96,30,28) ; (153,81,192)
(96,25,25) ; (153,115,192)
(83,55,22) ; (258,81,192)
(92,109,24) ; (0,124,195)
(62,32,25) ; (0,83,195)
(50,96,25) ; (92,137,195)
(80,38,20) ; (62,83,195)
