0.0606
8 801
587 233 220
30
1 47 1  46 1  46 1 4
2 83 0  32 1  52 1 7
3 103 0  35 1  21 1 6
4 58 0  28 1  31 1 6
5 51 1  43 1  70 1 3
6 50 0  98 0  23 1 3
7 63 0  92 0  21 1 5
8 70 1  74 1  71 1 4
9 107 0  67 1  52 1 4
10 58 1  38 1  44 1 3
11 80 1  65 1  62 1 8
12 105 0  88 0  23 1 6
13 108 0  81 0  37 1 4
14 69 1  46 1  36 1 5
15 64 1  97 1  53 1 3
16 66 0  38 1  30 1 3
17 79 1  88 1  79 1 6
18 77 1  52 1  70 1 4
19 44 1  41 1  56 1 5
20 57 1  97 1  65 1 9
21 119 0  54 1  74 1 2
22 61 1  39 1  58 1 5
23 82 0  89 0  20 1 4
24 98 0  33 1  38 1 1
25 97 0  47 1  73 1 5
26 48 1  25 1  48 1 5
27 96 0  32 1  40 1 8
28 72 1  69 1  42 1 5
29 72 0  86 0  23 1 5
30 69 1  75 1  57 1 4
(130,228,166) ; (0,0,0)
(281,179,74) ; (306,0,0)
(277,53,64) ; (310,180,0)
(88,158,158) ; (130,0,0)
(172,72,88) ; (130,161,0)
(88,158,79) ; (218,0,0)
(140,52,154) ; (447,180,64)
(107,52,134) ; (340,180,64)
(25,48,144) ; (315,184,64)
(160,130,142) ; (426,0,74)
(194,47,146) ; (392,132,74)
(62,130,80) ; (364,0,74)
(58,117,61) ; (306,0,74)
(46,46,141) ; (346,133,74)
(39,61,58) ; (307,118,74)
(88,105,138) ; (218,0,79)
(86,51,70) ; (218,107,79)
(97,65,131) ; (130,166,88)
(75,69,99) ; (227,162,88)
(38,58,88) ; (308,121,132)
(56,88,82) ; (308,0,135)
(58,28,62) ; (306,88,135)
(43,51,70) ; (218,107,149)
(36,46,69) ; (261,112,149)
(58,84,31) ; (368,0,154)
(61,39,58) ; (365,84,154)
(82,89,60) ; (130,0,158)
(38,66,60) ; (130,92,158)
(41,44,56) ; (168,114,158)
(48,25,48) ; (168,89,158)
(107,134,52) ; (0,0,166)
(128,83,52) ; (0,135,166)
(21,103,35) ; (107,0,166)
(52,83,32) ; (374,0,185)
(38,66,30) ; (227,165,187)
(31,58,28) ; (265,173,187)
(103,35,21) ; (344,197,198)
