0.0564
5 501
587 233 220
30
1 113 0  51 1  41 1 2
2 96 1  82 1  72 1 4
3 43 1  89 0  77 1 2
4 68 1  44 1  37 1 5
5 68 0  38 1  29 1 6
6 100 0  29 1  61 0 6
7 72 1  99 0  45 1 5
8 91 0  70 1  36 1 3
9 120 0  89 0  31 1 3
10 113 0  91 1  54 1 3
11 66 1  76 1  51 1 5
12 80 1  44 1  76 1 5
13 59 1  65 1  75 1 4
14 72 1  96 1  77 1 3
15 54 1  74 1  70 1 5
16 43 1  54 1  36 1 5
17 40 1  56 1  43 1 3
18 101 0  45 1  79 1 2
19 120 0  82 0  31 1 4
20 96 1  85 1  66 1 4
21 40 1  31 1  52 1 3
22 82 0  39 1  25 1 3
23 55 1  94 1  76 1 3
24 65 0  31 1  39 1 4
25 101 1  68 1  80 1 3
26 83 0  50 0  24 1 4
27 87 1  72 1  50 1 6
28 30 1  72 0  21 1 2
29 80 0  77 0  36 1 8
30 107 1  68 1  61 1 1
(99,72,212) ; (0,0,0)
(169,100,216) ; (418,0,0)
(132,85,217) ; (0,148,0)
(76,132,220) ; (511,101,0)
(55,76,188) ; (0,72,0)
(256,77,214) ; (255,156,0)
(122,83,220) ; (99,0,0)
(44,76,190) ; (55,72,0)
(120,89,93) ; (132,144,0)
(113,54,182) ; (398,102,0)
(160,101,68) ; (258,0,0)
(107,61,97) ; (99,83,0)
(37,88,136) ; (221,0,0)
(70,54,148) ; (328,102,0)
(43,56,76) ; (206,88,0)
(76,55,94) ; (252,101,0)
(68,101,80) ; (350,0,68)
(90,101,151) ; (260,0,68)
(43,54,144) ; (206,88,76)
(77,89,123) ; (132,144,93)
(43,89,77) ; (209,144,93)
(76,51,66) ; (252,105,94)
(100,61,116) ; (99,83,97)
(31,65,78) ; (221,0,136)
(61,100,29) ; (357,0,148)
(68,44,37) ; (330,112,148)
(43,40,56) ; (252,116,160)
(31,40,52) ; (297,116,160)
(40,56,43) ; (209,177,170)
(31,65,39) ; (387,0,177)
(29,68,38) ; (358,0,177)
(52,31,40) ; (366,68,177)
(68,29,38) ; (443,127,182)
(40,52,31) ; (403,104,182)
(68,38,29) ; (330,118,185)
(39,65,31) ; (0,72,188)
(38,68,29) ; (55,72,190)
