0.0492
55 5501
587 233 220
30
1 78 1  92 1  51 1 1
2 97 0  35 1  76 0 4
3 96 0  79 1  43 1 7
4 34 1  39 1  35 1 7
5 92 0  58 0  21 1 5
6 34 1  59 1  74 0 5
7 40 1  43 1  33 1 10
8 94 1  96 1  74 1 8
9 101 0  35 1  41 1 5
10 85 1  49 1  62 1 4
11 120 0  57 1  39 1 9
12 48 1  77 1  51 1 6
13 88 1  61 1  49 1 5
14 36 1  29 1  35 1 9
15 113 0  52 1  33 1 2
16 104 1  97 1  67 1 3
17 33 1  46 1  47 1 7
18 43 1  59 0  22 1 3
19 78 0  88 0  26 1 4
20 55 1  98 1  68 1 5
21 84 0  26 1  70 0 5
22 62 1  58 1  38 1 2
23 102 1  53 1  72 1 3
24 78 0  50 1  26 1 9
25 111 0  29 1  35 1 3
26 48 1  49 1  40 1 4
27 70 0  32 1  52 1 8
28 100 0  47 1  25 1 5
29 36 1  69 1  70 1 2
30 78 0  42 1  34 1 5
(0,0,0) ; (120,39,57)
(120,0,0) ; (240,39,57)
(0,39,0) ; (120,78,57)
(120,39,0) ; (240,78,57)
(0,0,57) ; (88,78,83)
(88,0,57) ; (138,78,83)
(138,0,57) ; (188,78,83)
(188,0,57) ; (238,78,83)
(0,0,83) ; (88,78,109)
(88,0,83) ; (138,78,109)
(138,0,83) ; (188,78,109)
(188,0,83) ; (238,78,109)
(0,0,109) ; (88,78,135)
(88,0,109) ; (138,78,135)
(138,0,109) ; (188,78,135)
(188,0,109) ; (238,78,135)
(0,0,135) ; (92,78,186)
(92,0,135) ; (140,77,186)
(140,0,135) ; (188,77,186)
(188,0,135) ; (236,77,186)
(0,0,186) ; (39,35,220)
(39,0,186) ; (78,35,220)
(78,0,186) ; (117,35,220)
(117,0,186) ; (156,35,220)
(156,0,186) ; (195,35,220)
(195,0,186) ; (234,35,220)
(0,35,186) ; (78,77,220)
(78,35,186) ; (156,77,220)
(156,35,186) ; (234,77,220)
(0,135,0) ; (76,232,35)
(76,135,0) ; (152,232,35)
(152,135,0) ; (188,164,35)
(152,164,0) ; (188,233,70)
(0,135,35) ; (76,232,70)
(76,135,35) ; (152,232,70)
(152,135,35) ; (188,164,70)
(0,135,70) ; (94,231,144)
(94,135,70) ; (188,231,144)
(0,135,144) ; (94,231,218)
(94,135,144) ; (188,231,218)
(286,0,0) ; (329,96,79)
(329,0,0) ; (372,96,79)
(372,0,0) ; (415,96,79)
(415,0,0) ; (458,96,79)
(458,0,0) ; (501,96,79)
(501,0,0) ; (544,96,79)
(544,0,0) ; (587,96,79)
(286,0,79) ; (360,96,173)
(360,0,79) ; (434,96,173)
(434,0,79) ; (508,96,173)
(508,0,79) ; (582,96,173)
(286,0,173) ; (344,92,194)
(344,0,173) ; (402,92,194)
(402,0,173) ; (460,92,194)
(460,0,173) ; (518,92,194)
(518,0,173) ; (576,92,194)
(312,135,0) ; (367,233,68)
(367,135,0) ; (422,233,68)
(422,135,0) ; (477,233,68)
(477,135,0) ; (532,233,68)
(532,135,0) ; (587,233,68)
(312,135,68) ; (382,167,120)
(312,167,68) ; (382,199,120)
(312,199,68) ; (382,231,120)
(382,135,68) ; (449,232,172)
(449,135,68) ; (516,232,172)
(516,135,68) ; (583,232,172)
(312,135,120) ; (382,167,172)
(312,167,120) ; (382,199,172)
(312,199,120) ; (382,231,172)
(0,78,0) ; (120,135,39)
(0,78,39) ; (120,135,78)
(0,78,78) ; (120,135,117)
(0,78,117) ; (120,135,156)
(0,78,156) ; (120,135,195)
(393,96,0) ; (428,132,29)
(428,96,0) ; (463,132,29)
(463,96,0) ; (525,134,58)
(525,96,0) ; (587,134,58)
(393,96,29) ; (428,132,58)
(428,96,29) ; (463,132,58)
(188,135,0) ; (250,184,85)
(250,135,0) ; (312,184,85)
(188,184,0) ; (250,233,85)
(250,184,0) ; (312,233,85)
(188,135,85) ; (249,184,173)
(249,135,85) ; (310,184,173)
(188,184,85) ; (249,233,173)
(249,184,85) ; (310,233,173)
(120,78,0) ; (222,131,72)
(120,78,72) ; (222,131,144)
(120,78,144) ; (222,131,216)
(240,0,0) ; (286,33,47)
(240,33,0) ; (286,66,47)
(240,66,0) ; (286,99,47)
(240,0,47) ; (286,33,94)
(240,33,47) ; (286,66,94)
(240,66,47) ; (286,99,94)
(240,0,94) ; (283,33,134)
(240,33,94) ; (283,66,134)
(240,66,94) ; (283,99,134)
(323,96,0) ; (393,132,69)
(222,100,0) ; (323,135,41)
(222,100,41) ; (323,135,82)
(222,100,82) ; (323,135,123)
(222,100,123) ; (323,135,164)
(476,96,58) ; (587,131,87)
(476,96,87) ; (587,131,116)
(476,96,116) ; (587,131,145)
(398,96,58) ; (476,130,100)
(323,96,69) ; (393,128,121)
(323,96,121) ; (393,128,173)
(402,96,100) ; (476,130,159)
(402,96,159) ; (476,130,218)
(240,0,134) ; (280,33,177)
(240,33,134) ; (280,66,177)
(240,66,134) ; (280,99,177)
(240,0,177) ; (280,33,220)
(240,33,177) ; (280,66,220)
(240,66,177) ; (280,99,220)
(552,96,145) ; (587,130,184)
(478,96,145) ; (552,130,204)
(222,100,164) ; (323,135,205)
(352,180,172) ; (429,231,220)
(429,180,172) ; (506,231,220)
(506,180,172) ; (583,231,220)
(505,146,172) ; (583,180,214)
(358,140,172) ; (407,180,220)
