0.0674
6 601
587 233 220
30
1 120 0  98 0  41 1 8
2 91 1  99 1  52 1 4
3 114 0  48 1  58 1 3
4 87 1  95 1  74 1 5
5 85 0  46 0  23 1 4
6 37 1  72 1  59 1 2
7 106 0  30 1  55 1 4
8 111 1  64 1  63 1 5
9 111 0  35 1  66 1 2
10 117 1  94 1  65 1 1
11 107 0  70 1  46 1 4
12 88 0  88 0  27 1 5
13 57 1  34 1  59 1 5
14 74 1  38 1  62 1 2
15 111 0  36 1  37 1 7
16 76 1  47 1  46 1 5
17 108 0  46 1  42 1 4
18 45 1  98 0  52 1 2
19 51 1  98 0  41 1 6
20 70 1  40 1  55 1 4
21 85 1  72 1  56 1 4
22 81 1  97 1  69 1 1
23 68 1  63 1  46 1 5
24 110 0  97 0  28 1 2
25 110 0  26 1  27 1 4
26 82 0  32 1  51 1 2
27 120 0  60 0  24 1 5
28 119 0  55 1  28 1 4
29 118 0  27 1  44 1 4
30 32 1  55 1  66 0 4
(0,0,0) ; (36,111,37)
(36,0,0) ; (72,111,37)
(72,0,0) ; (108,111,37)
(108,0,0) ; (144,111,37)
(144,0,0) ; (180,111,37)
(180,0,0) ; (216,111,37)
(216,0,0) ; (252,111,37)
(0,0,37) ; (63,111,101)
(63,0,37) ; (126,111,101)
(126,0,37) ; (189,111,101)
(189,0,37) ; (252,111,101)
(360,0,0) ; (451,99,52)
(451,0,0) ; (542,99,52)
(542,0,0) ; (587,98,52)
(360,0,52) ; (451,99,104)
(451,0,52) ; (542,99,104)
(542,0,52) ; (587,98,104)
(360,0,104) ; (480,98,145)
(480,0,104) ; (531,98,145)
(531,0,104) ; (582,98,145)
(360,0,145) ; (480,98,186)
(480,0,145) ; (531,98,186)
(531,0,145) ; (582,98,186)
(360,0,186) ; (470,97,214)
(470,0,186) ; (580,97,214)
(0,113,0) ; (98,233,41)
(98,113,0) ; (196,233,41)
(196,113,0) ; (294,233,41)
(0,113,41) ; (98,233,82)
(98,113,41) ; (196,233,82)
(196,113,41) ; (294,233,82)
(0,113,82) ; (106,143,137)
(0,143,82) ; (106,173,137)
(0,173,82) ; (106,203,137)
(0,203,82) ; (106,233,137)
(106,113,82) ; (176,153,137)
(106,153,82) ; (176,193,137)
(106,193,82) ; (176,233,137)
(176,113,82) ; (233,172,116)
(233,113,82) ; (290,172,116)
(176,172,82) ; (233,231,116)
(233,172,82) ; (290,231,116)
(176,113,116) ; (290,171,164)
(176,171,116) ; (290,229,164)
(0,113,137) ; (44,231,164)
(44,113,137) ; (88,231,164)
(88,113,137) ; (132,231,164)
(132,113,137) ; (176,231,164)
(397,159,0) ; (492,233,87)
(492,159,0) ; (587,233,87)
(397,159,87) ; (492,233,174)
(492,159,87) ; (587,233,174)
(397,159,174) ; (460,227,220)
(460,159,174) ; (523,227,220)
(523,159,174) ; (586,227,220)
(502,103,0) ; (587,159,72)
(502,103,72) ; (587,159,144)
(502,103,144) ; (587,159,216)
(382,99,0) ; (502,159,24)
(382,99,24) ; (502,159,48)
(382,99,48) ; (502,159,72)
(382,99,72) ; (502,159,96)
(382,99,96) ; (502,159,120)
(302,159,0) ; (397,233,87)
(252,0,0) ; (359,70,46)
(252,70,0) ; (360,112,46)
(252,0,46) ; (359,70,92)
(252,70,46) ; (360,112,92)
(252,0,92) ; (359,70,138)
(252,70,92) ; (360,112,138)
(252,0,138) ; (359,70,184)
(252,70,138) ; (360,112,184)
(297,113,0) ; (382,159,23)
(297,113,23) ; (382,159,46)
(297,113,46) ; (382,159,69)
(297,113,69) ; (382,159,92)
(359,159,87) ; (397,233,149)
(359,159,149) ; (397,233,211)
(304,167,87) ; (359,233,119)
(304,167,119) ; (359,233,151)
(304,167,151) ; (359,233,183)
(304,167,183) ; (359,233,215)
(314,113,92) ; (382,159,155)
(314,113,155) ; (382,159,218)
(0,0,101) ; (97,81,170)
(0,81,101) ; (119,109,156)
(97,0,101) ; (191,65,218)
(119,65,101) ; (191,102,160)
(119,65,160) ; (191,102,219)
(191,0,101) ; (217,110,128)
(191,0,128) ; (217,110,155)
(191,0,155) ; (217,110,182)
(191,0,182) ; (217,110,209)
(217,0,101) ; (252,111,167)
(388,101,120) ; (502,159,168)
(0,81,156) ; (119,109,211)
(0,131,164) ; (41,229,215)
(41,141,164) ; (129,229,191)
(129,141,164) ; (217,229,191)
(41,141,191) ; (129,229,218)
(129,141,191) ; (217,229,218)
(41,113,164) ; (160,141,219)
(160,113,164) ; (279,141,219)
(217,144,164) ; (289,229,220)
(217,0,167) ; (249,82,218)
(404,118,168) ; (502,159,219)
(0,0,170) ; (47,76,216)
(47,0,170) ; (94,76,216)
(293,0,184) ; (359,111,219)
