(97,158,218)
(0,0,0)
(196,100,212)
(391,0,0)
(116,129,155)
(471,104,0)
(144,74,220)
(0,159,0)
(190,92,180)
(97,0,0)
(81,132,169)
(390,101,0)
(118,70,214)
(144,163,0)
(73,66,194)
(97,93,0)
(102,88,119)
(289,0,0)
(126,86,94)
(264,147,0)
(90,69,213)
(170,94,0)
(126,51,75)
(264,96,0)
(107,48,61)
(283,99,75)
(116,86,62)
(274,147,94)
(97,78,73)
(294,0,119)
(105,47,44)
(285,100,136)
(111,100,39)
(472,129,155)
(107,48,61)
(283,185,156)
(116,34,47)
(274,151,156)
(79,97,36)
(391,134,169)
(77,28,27)
(393,106,169)
(157,66,40)
(97,0,180)
(26,59,36)
(254,0,180)
(92,33,40)
(298,114,180)
(56,77,27)
(335,0,192)
(105,99,26)
(478,130,194)
(72,59,26)
(97,93,194)
