0.058
24 2401
587 233 220
30
1 83 1  81 1  42 1 4
2 115 0  29 1  46 1 4
3 99 1  61 1  66 1 6
4 71 1  82 1  77 1 5
5 81 1  43 1  71 1 4
6 86 0  33 1  45 1 3
7 72 1  43 1  72 1 5
8 96 1  50 1  80 1 4
9 55 1  36 1  74 0 5
10 92 1  50 1  67 1 2
11 110 0  58 1  54 1 3
12 46 1  81 1  63 1 5
13 90 0  98 0  21 1 4
14 91 0  29 1  65 0 4
15 70 1  56 1  80 1 7
16 46 1  28 1  77 0 2
17 92 0  53 1  39 1 2
18 47 1  50 1  61 1 5
19 54 1  87 1  46 1 5
20 51 1  47 1  64 1 2
21 68 1  93 1  59 1 6
22 89 1  69 1  72 1 5
23 109 0  42 1  75 1 2
24 67 1  65 1  51 1 3
25 96 0  35 1  40 1 2
26 110 0  80 0  35 1 2
27 77 0  98 0  36 1 5
28 97 0  26 1  68 0 2
29 34 1  26 1  37 1 5
30 60 1  82 0  34 1 7
(281,82,176) ; (0,0,0)
(267,69,216) ; (0,164,0)
(100,80,220) ; (487,0,0)
(183,99,174) ; (404,134,0)
(120,82,105) ; (0,82,0)
(87,54,184) ; (500,80,0)
(98,77,220) ; (389,0,0)
(110,54,174) ; (390,80,0)
(136,93,109) ; (268,140,0)
(129,81,172) ; (120,83,0)
(72,72,215) ; (317,0,0)
(59,68,93) ; (330,72,0)
(36,74,220) ; (281,0,0)
(80,56,140) ; (249,82,0)
(51,67,65) ; (338,72,93)
(110,80,70) ; (0,83,105)
(130,91,58) ; (272,141,109)
(70,56,80) ; (249,82,140)
(50,47,61) ; (339,72,158)
(64,47,51) ; (338,185,167)
(92,39,53) ; (310,146,167)
(61,47,50) ; (277,185,167)
(37,34,52) ; (272,151,167)
(122,50,47) ; (120,114,172)
(115,29,46) ; (120,83,172)
(115,87,46) ; (469,145,174)
(63,81,46) ; (406,151,174)
(87,54,46) ; (413,80,174)
(109,75,42) ; (0,88,175)
(109,75,42) ; (0,0,176)
(92,53,39) ; (109,0,176)
(102,26,37) ; (109,53,176)
(55,74,36) ; (211,0,176)
(86,45,33) ; (501,80,184)
