0.0601
42 4201
587 233 220
30
1 92 0  96 0  30 1 4
2 104 0  83 0  38 1 4
3 66 0  27 1  42 1 3
4 69 1  82 0  39 1 3
5 100 0  57 0  20 1 1
6 34 1  87 0  55 1 2
7 76 0  49 1  28 1 2
8 104 0  45 1  46 1 3
9 116 0  37 1  73 1 7
10 52 1  84 1  45 1 6
11 80 0  32 1  52 1 4
12 107 0  55 1  49 1 4
13 49 1  79 1  48 1 5
14 84 1  96 1  52 1 4
15 84 1  55 1  58 1 4
16 98 1  64 1  59 1 2
17 109 0  36 1  61 1 5
18 34 1  70 0  47 1 6
19 104 1  54 1  79 1 2
20 103 0  70 1  37 1 4
21 87 0  91 0  33 1 7
22 58 1  65 1  77 1 3
23 74 1  55 1  73 1 4
24 117 0  36 1  51 1 4
25 114 0  53 0  23 1 3
26 97 1  61 1  50 1 4
27 71 1  57 1  57 1 4
28 63 0  33 1  23 1 4
29 74 1  76 1  39 1 6
30 106 0  87 0  37 1 10
(232,112,148) ; (0,0,0)
(106,174,217) ; (481,0,0)
(208,84,217) ; (0,149,0)
(196,59,141) ; (391,174,0)
(206,37,70) ; (0,112,0)
(91,174,99) ; (390,0,0)
(110,58,217) ; (281,175,0)
(122,100,97) ; (268,0,0)
(71,114,114) ; (208,119,0)
(36,117,102) ; (232,0,0)
(110,73,135) ; (280,102,0)
(206,37,70) ; (0,112,70)
(92,96,90) ; (298,0,97)
(28,76,49) ; (268,0,97)
(82,69,117) ; (399,0,99)
(90,104,46) ; (391,70,99)
(36,117,51) ; (232,0,102)
(70,94,102) ; (208,139,114)
(84,45,52) ; (305,129,135)
(66,27,84) ; (323,102,135)
(23,63,33) ; (280,111,135)
(116,37,73) ; (0,112,140)
(87,34,55) ; (116,115,140)
(87,55,34) ; (499,177,141)
(104,54,79) ; (395,178,141)
(79,104,54) ; (402,70,145)
(28,76,49) ; (268,0,146)
(61,109,72) ; (0,0,148)
(162,110,49) ; (61,0,148)
(36,109,61) ; (232,0,153)
(23,63,33) ; (280,111,168)
(84,52,45) ; (502,180,175)
(92,96,30) ; (298,0,187)
(66,42,27) ; (323,132,187)
(63,33,23) ; (116,116,195)
(114,106,23) ; (61,0,197)
(33,63,23) ; (175,0,197)
(57,100,20) ; (424,74,199)
