0.0555
94 9401
587 233 220
30
1 75 0  45 0  22 1 3
2 115 0  80 1  56 1 6
3 59 1  53 1  32 1 3
4 77 1  57 1  61 1 3
5 69 0  27 1  45 1 4
6 74 1  60 1  76 1 7
7 68 1  94 1  78 1 3
8 44 1  50 1  77 1 3
9 43 1  59 1  73 1 2
10 56 1  47 1  68 1 5
11 112 0  77 1  47 1 2
12 63 1  79 1  48 1 2
13 109 0  88 0  30 1 5
14 39 1  30 1  55 1 4
15 89 1  74 1  78 1 5
16 67 1  99 0  38 1 6
17 66 1  96 0  40 1 3
18 105 0  29 1  41 1 5
19 40 1  45 1  77 1 4
20 92 0  54 1  44 1 7
21 67 1  81 1  43 1 4
22 114 1  69 1  60 1 2
23 105 0  27 1  74 0 3
24 30 1  67 0  43 1 2
25 65 1  34 1  61 1 3
26 95 0  40 1  40 1 4
27 77 1  62 1  78 1 3
28 48 1  92 1  77 1 5
29 52 1  64 1  61 1 6
30 73 1  79 1  59 1 3
(0,0,0) ; (57,61,77)
(57,0,0) ; (114,61,77)
(0,0,77) ; (114,60,146)
(0,0,146) ; (114,60,215)
(507,0,0) ; (587,115,56)
(507,115,0) ; (587,230,56)
(507,0,56) ; (587,115,112)
(507,115,56) ; (587,230,112)
(507,0,112) ; (587,115,168)
(507,115,112) ; (587,230,168)
(507,0,168) ; (584,112,215)
(507,112,168) ; (584,224,215)
(0,155,0) ; (60,231,74)
(60,155,0) ; (120,231,74)
(120,155,0) ; (209,233,74)
(209,155,0) ; (298,233,74)
(0,155,74) ; (60,231,148)
(60,155,74) ; (120,231,148)
(120,155,74) ; (209,233,148)
(209,155,74) ; (298,233,148)
(0,155,148) ; (99,193,215)
(99,155,148) ; (198,193,215)
(198,155,148) ; (297,193,215)
(0,193,148) ; (99,231,215)
(99,193,148) ; (198,231,215)
(198,193,148) ; (297,231,215)
(0,61,0) ; (68,108,56)
(68,61,0) ; (136,108,56)
(0,108,0) ; (68,155,56)
(68,108,0) ; (136,155,56)
(0,61,56) ; (68,155,134)
(68,61,56) ; (136,155,134)
(0,61,134) ; (44,153,188)
(44,61,134) ; (88,153,188)
(88,61,134) ; (132,153,188)
(321,0,0) ; (383,78,77)
(383,0,0) ; (445,78,77)
(445,0,0) ; (507,78,77)
(321,0,77) ; (413,77,125)
(413,0,77) ; (505,77,125)
(321,0,125) ; (413,77,173)
(413,0,125) ; (505,77,173)
(321,0,173) ; (366,77,213)
(366,0,173) ; (411,77,213)
(411,0,173) ; (456,77,213)
(456,0,173) ; (501,77,213)
(411,153,0) ; (507,193,66)
(411,193,0) ; (507,233,66)
(411,153,66) ; (506,193,106)
(411,193,66) ; (506,233,106)
(411,153,106) ; (506,193,146)
(411,193,106) ; (506,233,146)
(411,153,146) ; (505,231,214)
(114,0,0) ; (193,59,73)
(114,0,73) ; (193,59,146)
(114,0,146) ; (193,59,219)
(404,78,0) ; (431,147,45)
(431,78,0) ; (507,152,60)
(404,78,45) ; (431,147,90)
(431,78,60) ; (507,152,120)
(404,78,90) ; (431,147,135)
(431,78,120) ; (507,152,180)
(404,78,135) ; (431,147,180)
(344,152,0) ; (411,233,43)
(344,152,43) ; (411,233,86)
(344,152,86) ; (411,233,129)
(193,0,0) ; (254,65,34)
(254,0,0) ; (315,65,34)
(193,0,34) ; (254,64,86)
(254,0,34) ; (315,64,86)
(193,0,86) ; (254,64,138)
(254,0,86) ; (315,64,138)
(193,0,138) ; (254,64,190)
(254,0,138) ; (315,64,190)
(136,59,0) ; (190,151,44)
(136,59,44) ; (190,151,88)
(136,59,88) ; (190,151,132)
(300,156,0) ; (344,233,50)
(300,156,50) ; (344,233,100)
(190,65,0) ; (299,153,30)
(190,65,30) ; (299,153,60)
(190,65,60) ; (299,153,90)
(190,65,90) ; (299,153,120)
(190,65,120) ; (299,153,150)
(299,78,0) ; (404,152,27)
(299,78,27) ; (404,152,54)
(299,78,54) ; (404,152,81)
(315,78,81) ; (404,152,159)
(301,160,100) ; (344,233,159)
(301,160,159) ; (344,233,218)
(344,152,129) ; (411,233,172)
(136,59,132) ; (190,151,176)
(190,65,150) ; (295,94,191)
(190,94,150) ; (295,123,191)
(190,123,150) ; (295,152,191)
(351,78,159) ; (404,110,218)
(351,110,159) ; (404,142,218)
(317,78,159) ; (351,143,220)
(348,154,172) ; (411,233,220)
(136,59,176) ; (186,136,220)
(411,78,180) ; (507,144,220)
(0,61,188) ; (59,114,220)
(0,114,188) ; (55,153,218)
(59,61,188) ; (126,104,218)
(59,104,188) ; (126,147,218)
(193,0,190) ; (232,55,220)
(232,0,190) ; (271,55,220)
(271,0,190) ; (310,55,220)
(190,65,191) ; (295,106,220)
(190,106,191) ; (295,147,220)
