0.0682
2 201
587 233 220
50
1 84 1  48 1  66 1 2
2 107 1  67 1  55 1 1
3 78 1  65 1  78 1 4
4 118 1  70 1  61 1 2
5 47 1  53 1  73 1 1
6 74 1  81 1  57 1 1
7 65 1  43 1  59 1 2
8 100 1  72 1  73 1 3
9 82 0  76 0  33 1 2
10 101 1  74 1  59 1 1
11 62 1  59 1  38 1 1
12 81 1  57 1  65 1 1
13 91 1  91 1  64 1 3
14 58 0  84 0  24 1 2
15 37 1  93 0  23 1 4
16 64 1  63 1  52 1 1
17 68 1  99 1  78 1 2
18 66 1  54 1  38 1 3
19 107 0  44 1  31 1 1
20 43 1  57 1  43 1 1
21 84 0  46 1  28 1 2
22 84 1  76 1  67 1 3
23 108 1  97 1  79 1 3
24 58 0  38 1  21 1 1
25 46 1  30 1  76 0 1
26 37 1  70 1  45 1 1
27 36 1  79 0  59 1 1
28 40 1  88 0  30 1 3
29 112 0  36 1  32 1 2
30 38 1  32 1  40 1 3
31 71 1  89 1  51 1 3
32 85 1  48 1  49 1 2
33 120 1  73 1  73 1 3
34 97 0  38 1  59 1 4
35 103 0  96 1  51 1 4
36 83 0  30 1  41 1 2
37 64 1  65 1  65 1 4
38 99 0  99 0  46 1 2
39 75 0  29 1  32 1 1
40 120 0  57 1  41 1 2
41 65 1  80 1  51 1 1
42 71 0  74 0  22 1 2
43 61 1  69 1  58 1 2
44 42 1  73 0  23 1 4
45 59 1  85 1  43 1 1
46 67 1  96 1  62 1 2
47 116 0  86 1  53 1 2
48 116 0  52 1  75 1 2
49 67 0  99 0  25 1 1
50 83 0  35 1  35 1 1
(0,0,0) ; (78,65,78)
(0,65,0) ; (78,130,78)
(0,0,78) ; (78,65,156)
(0,65,78) ; (78,130,156)
(487,0,0) ; (587,73,72)
(487,0,72) ; (587,72,145)
(487,0,145) ; (587,72,218)
(323,166,0) ; (407,233,76)
(407,166,0) ; (491,233,76)
(491,166,0) ; (587,233,62)
(491,166,62) ; (587,233,124)
(323,166,76) ; (407,232,124)
(407,166,76) ; (491,232,124)
(323,166,124) ; (388,231,188)
(388,166,124) ; (453,231,188)
(453,166,124) ; (518,231,188)
(518,166,124) ; (583,231,188)
(0,130,0) ; (51,233,96)
(51,130,0) ; (102,233,96)
(0,130,96) ; (51,233,192)
(51,130,96) ; (102,233,192)
(395,75,0) ; (459,166,91)
(459,75,0) ; (523,166,91)
(523,75,0) ; (587,166,91)
(78,0,0) ; (157,97,108)
(157,0,0) ; (236,97,108)
(236,0,0) ; (315,97,108)
(78,0,108) ; (137,97,146)
(137,0,108) ; (196,97,146)
(196,0,108) ; (255,97,146)
(255,0,108) ; (314,97,146)
(371,0,0) ; (487,75,52)
(371,0,52) ; (487,75,104)
(102,97,0) ; (201,165,78)
(102,165,0) ; (201,233,78)
(102,97,78) ; (195,134,101)
(102,134,78) ; (201,233,124)
(102,97,101) ; (195,134,124)
(102,97,124) ; (195,134,147)
(102,134,124) ; (201,233,170)
(102,97,147) ; (195,134,170)
(201,160,0) ; (321,233,73)
(201,160,73) ; (321,233,146)
(201,160,146) ; (321,233,219)
(316,0,0) ; (371,67,107)
(324,77,0) ; (395,166,51)
(324,77,51) ; (395,166,102)
(324,77,102) ; (395,166,153)
(201,99,0) ; (319,160,70)
(201,99,70) ; (319,160,140)
(201,99,140) ; (259,160,209)
(259,99,140) ; (317,160,209)
(511,82,91) ; (587,166,158)
(511,82,158) ; (587,164,191)
(395,80,91) ; (511,166,144)
(395,80,144) ; (511,166,197)
(375,0,104) ; (487,32,140)
(375,0,140) ; (487,32,176)
(455,32,104) ; (487,72,142)
(455,32,142) ; (487,72,180)
(455,32,180) ; (487,72,218)
(372,32,104) ; (455,73,134)
(372,32,134) ; (455,73,164)
(319,0,107) ; (371,64,170)
(78,0,146) ; (179,59,220)
(78,59,146) ; (132,97,212)
(132,59,146) ; (186,97,212)
(179,0,146) ; (267,40,176)
(179,0,176) ; (267,40,206)
(186,40,146) ; (267,97,220)
(267,0,146) ; (314,53,219)
(267,53,146) ; (312,90,216)
(336,80,153) ; (395,123,218)
(336,123,153) ; (395,166,218)
(0,0,156) ; (43,85,215)
(43,0,156) ; (78,83,191)
(0,85,156) ; (59,123,218)
(389,32,164) ; (455,70,218)
(102,137,170) ; (187,185,219)
(102,185,170) ; (187,233,219)
(102,97,170) ; (190,137,200)
(328,0,170) ; (371,57,213)
(380,0,176) ; (487,31,220)
(507,185,188) ; (583,231,218)
(339,173,188) ; (423,231,212)
(423,173,188) ; (507,231,212)
(43,0,191) ; (75,75,220)
(513,93,191) ; (587,164,213)
(0,141,192) ; (84,187,220)
(0,187,192) ; (84,233,220)
(438,82,197) ; (511,124,220)
(438,124,197) ; (511,166,220)
(396,93,197) ; (438,166,220)
