0.0737
6 601
587 233 220
50
1 120 0  98 0  41 1 1
2 91 1  99 1  52 1 4
3 114 0  48 1  58 1 2
4 87 1  95 1  74 1 1
5 85 0  46 0  23 1 2
6 37 1  72 1  59 1 2
7 106 0  30 1  55 1 2
8 111 1  64 1  63 1 4
9 111 0  35 1  66 1 2
10 117 1  94 1  65 1 5
11 107 0  70 1  46 1 3
12 88 0  88 0  27 1 1
13 57 1  34 1  59 1 3
14 74 1  38 1  62 1 2
15 111 0  36 1  37 1 3
16 76 1  47 1  46 1 2
17 108 0  46 1  42 1 2
18 45 1  98 0  52 1 2
19 51 1  98 0  41 1 3
20 70 1  40 1  55 1 2
21 85 1  72 1  56 1 2
22 81 1  97 1  69 1 1
23 68 1  63 1  46 1 1
24 110 0  97 0  28 1 1
25 110 0  26 1  27 1 4
26 82 0  32 1  51 1 1
27 120 0  60 0  24 1 1
28 119 0  55 1  28 1 1
29 118 0  27 1  44 1 1
30 32 1  55 1  66 0 1
31 48 0  94 0  22 1 3
32 91 1  50 1  53 1 2
33 41 1  29 1  73 0 2
34 109 1  55 1  59 1 1
35 98 1  61 1  67 1 1
36 63 1  53 1  37 1 3
37 64 1  94 1  72 1 3
38 34 1  54 0  23 1 2
39 108 1  64 1  57 1 1
40 57 1  41 1  37 1 2
41 114 1  88 1  76 1 1
42 119 1  80 1  75 1 5
43 93 0  54 1  45 1 2
44 119 0  63 0  26 1 4
45 94 1  91 1  61 1 1
46 101 0  43 1  47 1 3
47 110 1  65 1  73 1 2
48 56 1  69 1  41 1 1
49 62 0  26 1  43 1 2
50 57 1  67 1  41 1 2
(0,0,0) ; (80,119,75)
(80,0,0) ; (160,119,75)
(0,0,75) ; (80,119,150)
(80,0,75) ; (160,119,150)
(0,0,150) ; (63,119,176)
(63,0,150) ; (126,119,176)
(126,0,150) ; (153,110,176)
(0,0,176) ; (63,119,202)
(63,0,176) ; (126,119,202)
(126,0,176) ; (153,110,202)
(488,0,0) ; (587,91,52)
(488,0,52) ; (587,91,104)
(488,0,104) ; (587,91,156)
(488,0,156) ; (582,91,217)
(0,121,0) ; (107,191,46)
(0,191,0) ; (108,233,46)
(0,121,46) ; (107,191,92)
(0,191,46) ; (108,233,92)
(0,121,92) ; (66,232,127)
(66,121,92) ; (106,176,162)
(66,176,92) ; (106,231,162)
(0,121,127) ; (66,232,162)
(0,121,162) ; (106,176,192)
(0,176,162) ; (106,231,192)
(398,169,0) ; (461,233,111)
(461,169,0) ; (524,233,111)
(524,169,0) ; (587,233,111)
(398,169,111) ; (492,233,183)
(492,169,111) ; (586,233,183)
(398,169,183) ; (470,228,220)
(470,169,183) ; (542,228,220)
(542,169,183) ; (583,226,220)
(499,93,0) ; (587,169,114)
(499,93,114) ; (586,167,209)
(163,0,0) ; (228,117,94)
(228,0,0) ; (293,117,94)
(293,0,0) ; (358,117,94)
(358,0,0) ; (423,117,94)
(423,0,0) ; (488,117,94)
(108,121,0) ; (145,232,36)
(145,121,0) ; (230,177,72)
(145,177,0) ; (230,233,72)
(108,121,36) ; (145,232,72)
(108,121,72) ; (171,232,136)
(171,121,72) ; (228,229,136)
(401,117,0) ; (499,169,45)
(401,117,45) ; (499,169,90)
(325,168,0) ; (398,233,110)
(325,168,110) ; (398,233,220)
(230,119,0) ; (288,233,48)
(230,119,48) ; (288,233,96)
(230,119,96) ; (259,192,137)
(259,119,96) ; (288,192,137)
(230,192,96) ; (287,229,137)
(295,118,0) ; (348,168,91)
(348,118,0) ; (401,168,91)
(288,170,0) ; (325,233,53)
(288,170,53) ; (325,233,106)
(288,170,106) ; (325,233,159)
(405,123,90) ; (452,169,166)
(452,123,90) ; (499,169,166)
(405,123,166) ; (498,168,220)
(300,121,91) ; (401,168,134)
(300,121,134) ; (401,168,177)
(300,121,177) ; (401,168,220)
(389,0,94) ; (488,52,185)
(416,52,94) ; (488,116,188)
(163,0,94) ; (270,46,164)
(270,0,94) ; (389,75,174)
(163,46,94) ; (222,80,151)
(163,80,94) ; (222,114,151)
(222,46,94) ; (263,113,151)
(390,52,94) ; (416,114,137)
(390,52,137) ; (416,114,180)
(266,75,94) ; (328,113,168)
(328,75,94) ; (390,113,168)
(108,132,136) ; (177,229,217)
(177,131,136) ; (228,229,177)
(177,131,177) ; (228,229,218)
(230,120,137) ; (285,229,196)
(163,46,151) ; (261,107,218)
(291,176,159) ; (325,233,218)
(163,0,164) ; (256,45,218)
(280,75,168) ; (390,102,194)
(280,75,194) ; (390,102,220)
(333,0,174) ; (389,69,215)
(270,0,174) ; (333,68,220)
(393,52,180) ; (416,106,214)
(406,0,185) ; (488,51,217)
(422,52,188) ; (488,107,220)
(0,121,192) ; (97,231,220)
(230,135,196) ; (278,229,218)
