0.073
91 9101
587 233 220
50
1 56 0  95 0  24 1 1
2 85 0  67 1  36 1 2
3 44 0  78 0  22 1 2
4 89 0  77 0  20 1 4
5 55 1  48 1  73 1 2
6 69 0  40 1  25 1 2
7 75 1  39 1  61 1 2
8 87 1  92 1  54 1 3
9 53 1  56 1  50 1 1
10 64 1  96 1  77 1 3
11 52 1  63 1  61 1 3
12 66 1  35 1  73 0 2
13 81 0  37 1  80 0 3
14 86 0  67 0  25 1 1
15 70 0  58 0  28 1 1
16 76 1  58 1  48 1 1
17 42 1  63 1  54 1 3
18 75 1  78 0  39 1 4
19 40 1  70 1  71 1 3
20 68 0  27 1  37 1 3
21 80 1  92 0  44 1 4
22 112 0  97 0  24 1 1
23 111 1  100 1  63 1 3
24 110 0  91 0  43 1 2
25 31 1  52 1  69 0 2
26 87 0  100 0  24 1 4
27 106 1  56 1  74 1 3
28 109 0  28 1  78 0 3
29 68 1  78 1  41 1 3
30 61 1  85 1  68 1 4
31 80 0  51 1  30 1 5
32 96 0  47 1  52 1 3
33 74 0  39 1  33 1 1
34 99 0  80 0  34 1 5
35 31 1  27 1  60 0 5
36 40 1  55 1  41 1 3
37 74 1  58 1  47 1 4
38 50 1  36 1  56 1 2
39 43 1  71 1  45 1 5
40 59 1  42 1  45 1 2
41 57 1  37 1  51 1 2
42 98 0  94 1  49 1 2
43 89 0  87 0  29 1 3
44 81 1  44 1  53 1 2
45 94 1  67 1  71 1 2
46 77 0  53 0  25 1 2
47 113 0  35 1  69 1 5
48 49 1  68 1  55 1 3
49 76 1  52 1  65 1 2
50 58 1  50 1  31 1 1
(0,0,0) ; (63,111,100)
(63,0,0) ; (126,111,100)
(126,0,0) ; (189,111,100)
(0,0,100) ; (45,43,171)
(45,0,100) ; (90,43,171)
(90,0,100) ; (135,43,171)
(135,0,100) ; (180,43,171)
(0,43,100) ; (94,110,171)
(94,43,100) ; (188,110,171)
(499,0,0) ; (543,92,80)
(543,0,0) ; (587,92,80)
(499,0,80) ; (543,92,160)
(543,0,80) ; (587,92,160)
(499,0,160) ; (586,89,189)
(499,0,189) ; (586,89,218)
(0,141,0) ; (87,233,54)
(0,141,54) ; (87,233,108)
(0,141,108) ; (87,233,162)
(0,141,162) ; (87,230,191)
(0,141,191) ; (78,185,213)
(0,185,191) ; (78,229,213)
(491,156,0) ; (587,233,64)
(491,156,64) ; (587,233,128)
(491,156,128) ; (587,233,192)
(491,156,192) ; (580,233,212)
(526,93,0) ; (587,156,52)
(526,93,52) ; (587,156,104)
(526,93,104) ; (587,156,156)
(526,93,156) ; (586,124,183)
(526,124,156) ; (586,155,183)
(526,93,183) ; (586,124,210)
(526,124,183) ; (586,155,210)
(87,158,0) ; (126,233,61)
(126,158,0) ; (165,233,61)
(87,158,61) ; (165,233,100)
(87,158,100) ; (165,233,139)
(87,158,139) ; (165,233,178)
(87,158,178) ; (165,226,219)
(363,0,0) ; (431,85,61)
(431,0,0) ; (499,85,61)
(363,0,61) ; (431,85,122)
(431,0,61) ; (499,85,122)
(363,0,122) ; (430,85,158)
(430,0,122) ; (497,85,158)
(0,111,0) ; (80,141,51)
(0,111,51) ; (80,141,102)
(0,111,102) ; (80,141,153)
(378,163,0) ; (491,198,69)
(378,198,0) ; (491,233,69)
(378,163,69) ; (491,198,138)
(378,198,69) ; (491,233,138)
(378,163,138) ; (415,231,165)
(415,163,138) ; (452,231,165)
(452,163,138) ; (489,231,165)
(378,163,165) ; (433,231,214)
(433,163,165) ; (488,231,214)
(484,93,0) ; (526,156,54)
(484,93,54) ; (526,156,108)
(484,93,108) ; (526,156,162)
(484,93,162) ; (526,152,207)
(87,111,0) ; (161,158,58)
(87,111,58) ; (161,158,116)
(87,111,116) ; (161,158,174)
(87,111,174) ; (158,156,217)
(165,159,0) ; (221,233,106)
