0.0622
58 5801
587 233 220
50
1 75 0  33 1  28 1 1
2 108 1  89 1  73 1 4
3 93 0  83 0  41 1 3
4 86 1  59 1  55 1 3
5 44 1  57 1  35 1 3
6 86 0  53 1  36 1 2
7 61 1  63 1  71 1 1
8 107 0  89 1  50 1 2
9 37 1  64 1  41 1 2
10 72 0  62 1  36 1 2
11 79 0  95 0  24 1 2
12 105 0  48 1  25 1 1
13 40 1  37 1  46 1 2
14 105 0  43 1  52 1 1
15 42 1  32 1  59 1 2
16 110 0  91 0  25 1 2
17 41 1  42 1  43 1 1
18 49 1  44 1  25 1 1
19 99 1  70 1  54 1 4
20 76 1  99 1  75 1 2
21 49 1  98 0  25 1 2
22 76 0  57 0  24 1 1
23 32 1  93 0  30 1 1
24 99 1  100 1  64 1 3
25 56 1  47 1  56 1 1
26 93 1  88 1  55 1 2
27 92 1  91 1  51 1 1
28 56 1  96 1  63 1 2
29 109 0  87 1  51 1 1
30 77 1  71 1  56 1 3
31 67 0  56 0  25 1 2
32 88 0  50 0  21 1 2
33 35 1  75 0  40 1 2
34 80 1  95 0  46 1 3
35 43 1  86 0  73 1 1
36 120 1  78 1  77 1 1
37 111 0  41 1  72 1 1
38 66 1  89 1  52 1 3
39 43 1  91 0  48 1 1
40 105 0  69 0  21 1 2
41 75 1  78 1  50 1 5
42 92 0  35 1  80 0 1
43 66 1  56 1  54 1 1
44 46 1  61 1  63 1 3
45 106 1  84 1  73 1 4
46 56 1  72 1  66 1 2
47 51 1  91 1  49 1 3
48 65 1  99 0  43 1 1
49 42 1  55 1  57 1 2
50 89 1  95 1  66 1 3
(0,0,0) ; (89,52,66)
(89,0,0) ; (178,52,66)
(0,52,0) ; (89,147,66)
(89,52,0) ; (178,147,66)
(0,0,66) ; (89,73,174)
(89,0,66) ; (178,73,174)
(0,73,66) ; (89,146,174)
(89,73,66) ; (178,146,174)
(487,0,0) ; (587,99,64)
(487,0,64) ; (587,99,128)
(487,0,128) ; (587,99,192)
(487,0,192) ; (536,98,217)
(536,0,192) ; (585,98,217)
(481,149,0) ; (587,233,73)
(481,149,73) ; (587,233,146)
(481,149,146) ; (587,233,219)
(0,147,0) ; (55,233,59)
(0,147,59) ; (55,233,118)
(0,147,118) ; (55,233,177)
(0,147,177) ; (53,233,213)
(55,150,0) ; (148,233,41)
(55,150,41) ; (148,233,82)
(55,150,82) ; (148,233,123)
(55,150,123) ; (147,230,158)
(480,99,0) ; (587,149,89)
(480,99,89) ; (587,149,178)
(480,99,178) ; (568,149,199)
(417,0,0) ; (487,99,54)
(417,0,54) ; (487,99,108)
(417,0,108) ; (487,99,162)
(417,0,162) ; (487,99,216)
(404,155,0) ; (481,233,120)
(404,155,120) ; (479,233,170)
(404,155,170) ; (479,233,220)
(148,155,0) ; (198,233,75)
(198,155,0) ; (248,233,75)
(248,155,0) ; (298,233,75)
(148,155,75) ; (223,231,174)
(223,155,75) ; (298,231,174)
(227,0,0) ; (282,93,88)
(282,0,0) ; (337,93,88)
(337,0,0) ; (417,95,46)
(337,0,46) ; (417,95,92)
(227,0,88) ; (337,91,113)
(337,0,92) ; (417,95,138)
(227,0,113) ; (337,91,138)
(178,0,0) ; (227,91,51)
(178,0,51) ; (227,91,102)
(178,0,102) ; (227,91,153)
(178,0,153) ; (226,91,196)
(298,160,0) ; (404,233,84)
(298,160,84) ; (403,229,105)
(403,99,0) ; (480,155,71)
(403,99,71) ; (480,155,142)
(403,99,142) ; (480,155,213)
(178,99,0) ; (274,155,63)
(274,99,0) ; (340,155,54)
(274,99,54) ; (340,155,126)
(178,99,63) ; (274,155,126)
(342,97,0) ; (403,160,46)
(342,97,46) ; (403,160,92)
(342,97,92) ; (403,160,138)
(298,160,105) ; (403,229,126)
(308,163,126) ; (403,229,215)
(178,99,126) ; (245,155,151)
(178,99,151) ; (245,155,176)
(245,104,126) ; (337,155,217)
(342,0,138) ; (417,35,178)
(342,0,178) ; (417,35,218)
(351,35,138) ; (417,91,210)
(227,0,138) ; (336,87,189)
(342,97,138) ; (403,160,209)
(55,158,158) ; (127,194,220)
(55,194,158) ; (127,230,220)
(0,0,174) ; (73,86,217)
(73,0,174) ; (178,52,217)
(0,86,174) ; (35,143,218)
(35,86,174) ; (70,143,218)
(73,52,174) ; (113,89,220)
(113,52,174) ; (153,89,220)
(148,159,174) ; (259,231,215)
(70,89,174) ; (125,146,216)
(153,52,174) ; (178,101,218)
(125,103,174) ; (166,146,216)
(259,167,174) ; (296,231,215)
(178,100,176) ; (235,155,218)
(227,0,189) ; (320,32,219)
(227,32,189) ; (332,80,214)
(480,99,199) ; (568,149,220)
