0.0671
3 301
587 233 220
50
1 45 1  55 1  60 1 2
2 110 0  38 1  64 1 2
3 87 1  52 1  71 1 1
4 98 0  55 0  25 1 3
5 78 1  56 1  49 1 1
6 104 0  70 1  52 1 5
7 69 1  69 1  52 1 2
8 117 0  39 1  64 1 1
9 69 1  72 1  79 1 1
10 45 1  27 1  49 1 1
11 48 0  29 1  24 1 2
12 104 0  54 0  27 1 2
13 101 0  72 0  36 1 4
14 72 1  81 1  75 1 2
15 113 0  61 0  24 1 1
16 81 0  38 1  54 1 1
17 57 1  52 1  54 1 2
18 93 1  99 1  78 1 2
19 120 0  53 1  58 1 3
20 31 1  45 1  30 1 3
21 81 1  90 1  73 1 3
22 39 1  94 0  51 1 1
23 58 1  32 1  73 0 1
24 82 0  75 0  36 1 4
25 98 1  90 1  52 1 3
26 47 1  68 1  52 1 5
27 57 1  99 0  34 1 2
28 89 1  67 1  47 1 2
29 38 1  32 1  35 1 3
30 33 1  47 1  47 1 2
31 60 1  70 1  47 1 2
32 80 1  86 1  71 1 1
33 101 0  94 1  49 1 3
34 34 1  45 1  30 1 3
35 55 1  78 1  80 1 3
36 68 1  39 1  50 1 3
37 110 0  83 0  28 1 2
38 91 1  86 1  54 1 5
39 98 0  34 1  48 1 3
40 97 0  34 1  71 0 1
41 86 0  88 0  34 1 3
42 100 1  81 1  61 1 5
43 32 1  41 1  40 1 4
44 43 1  76 1  48 1 2
45 84 1  62 1  80 1 1
46 74 0  81 0  20 1 1
47 64 0  85 0  30 1 1
48 44 1  42 1  79 1 2
49 78 1  42 1  46 1 5
50 73 0  99 0  30 1 3
(0,0,0) ; (61,81,100)
(61,0,0) ; (122,81,100)
(0,81,0) ; (61,162,100)
(61,81,0) ; (122,162,100)
(0,0,100) ; (120,53,158)
(0,53,100) ; (120,106,158)
(0,106,100) ; (120,159,158)
(506,0,0) ; (587,90,73)
(506,0,73) ; (587,90,146)
(506,0,146) ; (587,90,219)
(494,92,0) ; (540,134,78)
(540,92,0) ; (586,134,78)
(494,134,0) ; (587,233,78)
(494,92,78) ; (540,134,156)
(540,92,78) ; (586,134,156)
(494,134,78) ; (587,233,156)
(494,92,156) ; (539,147,216)
(494,147,156) ; (539,202,216)
(494,202,156) ; (539,233,186)
(539,92,156) ; (586,162,216)
(539,162,156) ; (586,232,216)
(494,202,186) ; (539,233,216)
(0,164,0) ; (52,233,69)
(52,164,0) ; (104,233,69)
(0,164,69) ; (52,232,116)
(52,164,69) ; (104,232,116)
(0,164,116) ; (52,232,163)
(52,164,116) ; (104,232,163)
(324,0,0) ; (415,86,54)
(415,0,0) ; (506,86,54)
(324,0,54) ; (415,86,108)
(415,0,54) ; (506,86,108)
(324,0,108) ; (412,86,142)
(412,0,108) ; (500,86,142)
(393,86,0) ; (494,135,94)
(393,135,0) ; (494,184,94)
(393,184,0) ; (494,233,94)
(393,86,94) ; (494,158,130)
(393,158,94) ; (494,230,130)
(393,86,130) ; (494,158,166)
(393,158,130) ; (494,230,166)
(104,181,0) ; (208,233,70)
(208,181,0) ; (312,233,70)
(104,181,70) ; (208,233,140)
(208,181,70) ; (312,233,140)
(104,181,140) ; (172,231,179)
(172,181,140) ; (240,231,179)
(240,181,140) ; (308,231,179)
(122,0,0) ; (221,73,30)
(122,73,0) ; (220,125,90)
(122,125,0) ; (220,177,90)
(122,0,30) ; (221,73,60)
(122,0,60) ; (221,73,90)
(312,161,0) ; (393,233,75)
(312,161,75) ; (393,233,150)
(312,161,150) ; (391,233,219)
(221,0,0) ; (253,41,40)
(221,41,0) ; (253,82,40)
(253,0,0) ; (324,86,80)
(221,0,40) ; (253,41,80)
(221,41,40) ; (253,82,80)
(311,86,0) ; (393,161,36)
(311,86,36) ; (393,161,72)
(311,86,72) ; (393,161,108)
(311,86,108) ; (392,160,128)
(221,87,0) ; (310,134,67)
(221,134,0) ; (310,181,67)
(221,95,67) ; (309,181,101)
(221,0,80) ; (321,81,141)
(122,0,90) ; (176,86,181)
(122,0,181) ; (176,81,219)
(176,0,90) ; (220,42,169)
(176,42,90) ; (220,84,169)
(122,87,90) ; (220,177,142)
(221,129,101) ; (308,181,172)
(221,95,101) ; (294,127,159)
(312,98,128) ; (392,160,212)
(221,0,141) ; (269,76,184)
(269,0,141) ; (317,76,184)
(335,0,142) ; (390,80,220)
(390,0,142) ; (445,80,220)
(445,0,142) ; (500,80,220)
(122,143,142) ; (220,177,190)
(122,87,142) ; (220,142,167)
(122,87,167) ; (220,142,192)
(122,87,192) ; (220,142,217)
(0,0,158) ; (70,104,210)
(70,0,158) ; (119,78,214)
(0,105,158) ; (57,159,210)
(57,105,158) ; (114,159,210)
(70,78,158) ; (115,105,207)
(221,95,159) ; (255,125,204)
(255,95,159) ; (293,127,194)
(0,164,163) ; (99,198,220)
(0,198,163) ; (99,232,220)
(440,126,166) ; (494,230,193)
(440,126,193) ; (494,230,220)
(393,162,166) ; (440,230,218)
(400,86,166) ; (494,125,217)
(393,129,166) ; (440,162,213)
(176,0,169) ; (218,78,215)
(221,136,172) ; (251,181,203)
(251,134,172) ; (284,181,219)
(284,133,172) ; (308,181,201)
(104,183,179) ; (202,231,213)
(202,183,179) ; (300,231,213)
(221,0,184) ; (303,75,220)
(122,143,190) ; (167,177,220)
(167,143,190) ; (212,177,220)
