(190,60,212)
(0,0,0)
(96,173,166)
(0,60,0)
(113,231,99)
(474,0,0)
(70,170,193)
(96,63,0)
(283,63,110)
(191,0,0)
(75,168,112)
(399,65,0)
(97,61,218)
(166,172,0)
(132,73,171)
(267,160,0)
(69,106,67)
(166,66,0)
(130,95,130)
(269,63,0)
(32,98,47)
(235,74,0)
(31,90,45)
(235,82,47)
(67,72,133)
(166,100,67)
(61,33,120)
(166,66,67)
(31,90,45)
(235,82,92)
(79,143,118)
(505,0,99)
(82,85,48)
(502,143,99)
(31,90,90)
(474,0,99)
(25,57,33)
(477,171,99)
(30,31,56)
(475,90,99)
(172,60,105)
(302,0,110)
(92,60,86)
(191,0,110)
(72,97,61)
(400,136,112)
(72,69,27)
(400,65,112)
(80,95,48)
(319,63,130)
(50,85,59)
(269,63,130)
(31,90,45)
(235,82,137)
(50,69,78)
(422,65,139)
(78,69,50)
(506,159,147)
(89,171,54)
(0,62,166)
(104,71,47)
(295,161,171)
(70,95,40)
(400,136,173)
(68,80,39)
(331,63,178)
(69,144,27)
(96,87,193)
(59,60,20)
(191,0,196)
(60,59,20)
(524,169,197)
(59,60,20)
(166,112,200)
