(89,146,216)
(0,0,0)
(146,84,212)
(441,0,0)
(143,147,198)
(444,86,0)
(59,86,220)
(0,147,0)
(77,78,220)
(59,155,0)
(99,100,217)
(89,0,0)
(177,76,191)
(136,157,0)
(126,56,162)
(318,177,0)
(110,88,180)
(331,0,0)
(107,50,178)
(89,105,0)
(138,95,80)
(188,0,0)
(56,77,213)
(388,100,0)
(75,40,116)
(313,137,0)
(117,61,63)
(196,96,0)
(51,49,182)
(337,88,0)
(67,56,122)
(196,101,63)
(46,61,126)
(263,96,63)
(51,92,140)
(188,0,80)
(83,93,123)
(239,0,80)
(72,36,62)
(315,141,116)
(47,56,56)
(397,177,162)
(70,44,57)
(327,189,162)
(88,50,42)
(89,105,178)
(59,32,42)
(328,145,178)
(92,80,35)
(345,0,180)
(44,49,25)
(344,88,182)
(57,44,35)
(196,113,185)
(75,33,28)
(136,196,191)
(76,57,24)
(211,172,191)
(105,138,21)
(482,88,198)
