0.0722
51 5101
587 233 220
50
1 30 1  84 0  33 1 1
2 42 1  59 1  34 1 4
3 103 0  100 0  46 1 2
4 111 1  99 1  65 1 4
5 31 1  99 0  38 1 2
6 119 0  60 1  33 1 1
7 77 0  47 0  23 1 2
8 98 1  93 1  69 1 3
9 33 1  57 1  80 0 2
10 40 1  97 0  36 1 2
11 52 1  88 0  34 1 1
12 45 1  43 1  51 1 1
13 108 0  68 0  22 1 4
14 97 0  99 0  45 1 1
15 40 1  29 1  29 1 1
16 98 1  53 1  63 1 2
17 115 0  53 1  49 1 3
18 81 1  83 1  57 1 3
19 112 1  73 1  67 1 2
20 47 1  28 1  55 1 2
21 111 0  49 1  63 1 1
22 83 0  83 0  25 1 3
23 38 1  62 1  34 1 2
24 111 1  72 1  69 1 2
25 111 0  48 1  78 1 4
26 92 1  83 1  52 1 1
27 43 1  74 1  44 1 3
28 67 0  26 1  73 0 1
29 47 0  58 0  23 1 3
30 118 1  90 1  69 1 2
31 108 0  56 1  49 1 1
32 34 1  46 1  38 1 3
33 37 1  95 0  51 1 3
34 116 0  66 1  56 1 2
35 115 0  35 1  39 1 1
36 52 1  75 1  79 1 3
37 109 0  25 1  65 0 3
38 112 0  29 1  67 0 2
39 77 1  50 1  71 1 3
40 115 1  89 1  75 1 2
41 53 1  98 0  38 1 1
42 97 0  48 1  35 1 1
43 42 1  67 1  38 1 4
44 112 0  45 1  50 1 6
45 101 0  41 1  36 1 2
46 110 0  31 1  69 0 2
47 80 0  28 1  68 0 2
48 59 1  60 1  65 1 4
49 43 1  64 1  36 1 3
50 42 1  74 0  30 1 1
(0,0,0) ; (65,111,99)
(65,0,0) ; (130,111,99)
(130,0,0) ; (195,111,99)
(0,0,99) ; (48,111,177)
(48,0,99) ; (96,111,177)
(96,0,99) ; (144,111,177)
(144,0,99) ; (192,111,177)
(469,0,0) ; (587,90,69)
(469,90,0) ; (587,180,69)
(469,0,69) ; (584,89,144)
(469,89,69) ; (584,178,144)
(0,111,0) ; (115,164,49)
(115,111,0) ; (178,164,98)
(0,164,0) ; (93,233,98)
(93,164,0) ; (186,233,98)
(0,111,49) ; (115,164,98)
(350,181,0) ; (429,233,75)
(429,181,0) ; (508,233,75)
(508,181,0) ; (587,233,75)
(396,0,0) ; (469,67,112)
(396,67,0) ; (468,178,69)
(396,67,69) ; (468,178,138)
(396,0,112) ; (469,67,138)
(186,114,0) ; (251,173,60)
(251,114,0) ; (316,173,60)
(186,173,0) ; (251,232,60)
(251,173,0) ; (316,232,60)
(316,114,0) ; (349,233,60)
(296,0,0) ; (346,112,45)
(346,0,0) ; (396,112,45)
(296,0,45) ; (395,111,110)
(195,0,0) ; (245,112,45)
(245,0,0) ; (295,112,45)
(195,0,45) ; (245,112,90)
(245,0,45) ; (295,112,90)
(350,113,0) ; (396,147,38)
(350,147,0) ; (396,181,38)
(354,114,38) ; (396,181,76)
(354,114,76) ; (396,181,114)
(186,116,60) ; (266,149,117)
(266,116,60) ; (346,149,117)
(186,149,60) ; (267,232,117)
(267,149,60) ; (348,232,117)
(495,181,75) ; (587,233,158)
(353,183,75) ; (424,233,152)
(424,183,75) ; (495,233,152)
(195,0,90) ; (295,103,136)
(195,0,136) ; (295,103,182)
(195,0,182) ; (290,51,219)
(195,51,182) ; (290,102,219)
(0,117,98) ; (56,233,164)
(56,117,98) ; (112,233,164)
(112,147,98) ; (176,190,134)
(112,190,98) ; (176,233,134)
(112,111,98) ; (176,147,141)
(297,0,110) ; (395,63,163)
(297,63,110) ; (395,101,163)
(297,0,163) ; (394,99,208)
(354,114,114) ; (396,181,152)
(186,120,117) ; (253,232,190)
(186,120,190) ; (253,232,219)
(253,163,117) ; (346,232,215)
(288,116,117) ; (346,163,140)
(288,116,140) ; (346,163,163)
(288,116,163) ; (346,163,186)
(288,116,186) ; (343,163,214)
(253,121,117) ; (287,163,176)
(112,152,134) ; (169,233,217)
(396,0,138) ; (432,101,179)
(432,0,138) ; (468,101,179)
(397,101,138) ; (468,178,188)
(112,113,141) ; (174,147,179)
(112,113,179) ; (174,147,217)
(474,0,144) ; (584,69,175)
(474,69,144) ; (584,138,175)
(474,0,175) ; (582,68,197)
(474,68,175) ; (582,136,197)
(474,0,197) ; (582,68,219)
(474,68,197) ; (582,136,219)
(469,139,144) ; (584,178,179)
(384,184,152) ; (495,233,215)
(356,186,152) ; (384,233,207)
(354,122,152) ; (396,181,186)
(354,122,186) ; (396,181,220)
(499,181,158) ; (587,233,192)
(0,166,164) ; (112,233,193)
(0,117,164) ; (108,166,220)
(253,123,176) ; (282,163,205)
(0,0,177) ; (74,44,220)
(0,44,177) ; (38,111,219)
(74,0,177) ; (104,74,219)
(38,44,177) ; (72,103,219)
(104,0,177) ; (148,74,220)
(148,0,177) ; (192,74,220)
(72,74,177) ; (169,110,217)
(487,142,179) ; (584,178,219)
(406,0,179) ; (437,99,217)
(437,0,179) ; (468,99,217)
(421,101,188) ; (468,178,211)
(510,186,192) ; (587,233,215)
(0,168,193) ; (109,233,218)
