0.0637
79 7901
587 233 220
50
1 64 1  52 1  68 1 3
2 30 1  52 1  41 1 3
3 91 0  36 1  66 1 3
4 93 1  100 1  72 1 2
5 61 1  44 1  53 1 1
6 69 0  79 0  21 1 5
7 106 0  40 1  74 1 4
8 54 1  40 1  68 1 2
9 86 1  50 1  60 1 4
10 51 1  38 1  67 1 2
11 59 1  82 1  51 1 4
12 106 0  51 1  53 1 4
13 50 1  55 1  30 1 6
14 107 1  68 1  62 1 2
15 90 0  30 1  26 1 2
16 50 1  30 1  48 1 3
17 104 0  63 0  20 1 2
18 61 1  60 1  67 1 3
19 68 0  34 1  74 0 3
20 49 1  31 1  79 0 4
21 57 1  53 1  70 1 1
22 92 1  89 1  59 1 1
23 49 1  83 1  57 1 4
24 95 0  40 1  21 1 5
25 101 0  35 1  53 1 3
26 49 1  53 1  49 1 4
27 70 0  29 1  56 1 2
28 32 1  78 0  66 0 2
29 91 0  25 1  50 0 1
30 98 1  67 1  50 1 1
31 66 0  33 1  53 1 1
32 48 1  26 1  45 1 3
33 79 1  89 1  53 1 1
34 94 1  82 1  58 1 3
35 119 0  96 1  55 1 1
36 95 1  75 1  75 1 2
37 60 1  88 1  59 1 3
38 72 1  76 1  64 1 2
39 45 1  53 1  76 1 3
40 54 1  61 1  78 1 4
41 118 0  53 1  56 1 1
42 32 1  71 0  41 1 2
43 108 1  81 1  68 1 4
44 109 0  52 1  27 1 2
45 114 1  89 1  80 1 1
46 36 1  60 1  56 1 2
47 42 1  62 1  42 1 4
48 77 1  58 1  39 1 6
49 119 0  99 0  36 1 2
50 41 1  41 1  22 1 4
(0,0,0) ; (106,51,53)
(0,51,0) ; (106,102,53)
(0,0,53) ; (106,51,106)
(0,51,53) ; (106,102,106)
(0,0,106) ; (53,101,141)
(53,0,106) ; (106,101,141)
(0,0,141) ; (53,49,190)
(53,0,141) ; (106,49,190)
(0,49,141) ; (53,98,190)
(53,49,141) ; (106,98,190)
(519,0,0) ; (587,81,108)
(519,81,0) ; (587,162,108)
(519,0,108) ; (587,81,216)
(519,81,108) ; (587,162,216)
(0,133,0) ; (60,183,86)
(60,133,0) ; (120,183,86)
(0,183,0) ; (60,233,86)
(60,183,0) ; (120,233,86)
(0,133,86) ; (119,232,122)
(0,133,122) ; (119,232,158)
(0,133,158) ; (119,229,213)
(508,164,0) ; (587,233,21)
(508,164,21) ; (587,233,42)
(508,164,42) ; (587,233,63)
(508,164,63) ; (587,233,84)
(508,164,84) ; (587,233,105)
(508,164,105) ; (582,232,139)
(439,0,0) ; (479,106,74)
(479,0,0) ; (519,106,74)
(439,106,0) ; (478,164,77)
(478,106,0) ; (517,164,77)
(439,0,74) ; (479,106,148)
(479,0,74) ; (519,106,148)
(439,106,77) ; (478,164,154)
(478,106,77) ; (517,164,154)
(439,0,148) ; (515,53,193)
(439,53,148) ; (515,106,193)
(439,106,154) ; (516,164,193)
(384,165,0) ; (446,233,107)
(446,165,0) ; (508,233,107)
(384,165,107) ; (444,232,168)
(444,165,107) ; (504,232,168)
(0,102,0) ; (79,133,49)
(0,102,49) ; (79,133,98)
(0,102,98) ; (79,133,147)
(0,102,147) ; (79,133,196)
(106,0,0) ; (201,21,40)
(201,0,0) ; (296,21,40)
(106,21,0) ; (201,42,40)
(201,21,0) ; (296,42,40)
