0.0734
42 4201
587 233 220
50
1 92 0  96 0  30 1 2
2 104 0  83 0  38 1 3
3 66 0  27 1  42 1 2
4 69 1  82 0  39 1 6
5 100 0  57 0  20 1 1
6 34 1  87 0  55 1 3
7 76 0  49 1  28 1 3
8 104 0  45 1  46 1 4
9 116 0  37 1  73 1 4
10 52 1  84 1  45 1 1
11 80 0  32 1  52 1 3
12 107 0  55 1  49 1 2
13 49 1  79 1  48 1 4
14 84 1  96 1  52 1 4
15 84 1  55 1  58 1 3
16 98 1  64 1  59 1 1
17 109 0  36 1  61 1 1
18 34 1  70 0  47 1 3
19 104 1  54 1  79 1 2
20 103 0  70 1  37 1 3
21 87 0  91 0  33 1 3
22 58 1  65 1  77 1 2
23 74 1  55 1  73 1 2
24 117 0  36 1  51 1 1
25 114 0  53 0  23 1 1
26 97 1  61 1  50 1 1
27 71 1  57 1  57 1 1
28 63 0  33 1  23 1 3
29 74 1  76 1  39 1 1
30 106 0  87 0  37 1 6
31 84 0  38 1  40 1 5
32 35 1  45 1  64 1 3
33 86 1  61 1  64 1 1
34 55 1  74 1  68 1 2
35 72 0  64 0  32 1 2
36 81 0  95 0  24 1 2
37 47 1  62 1  72 1 3
38 92 1  65 1  69 1 3
39 87 0  79 1  41 1 2
40 64 1  86 0  43 1 2
41 46 1  85 0  37 1 2
42 100 0  38 1  59 1 3
43 66 1  52 1  75 1 1
44 71 0  29 1  53 1 3
45 117 0  72 0  28 1 6
46 91 0  60 1  36 1 1
47 63 1  32 1  61 1 4
48 75 1  90 1  80 1 3
49 40 1  52 1  61 1 5
50 33 1  39 1  67 0 4
(0,0,0) ; (106,87,37)
(106,0,0) ; (212,87,37)
(0,0,37) ; (106,87,74)
(106,0,37) ; (212,87,74)
(0,0,74) ; (106,87,111)
(106,0,74) ; (212,87,111)
(422,0,0) ; (477,84,58)
(477,0,0) ; (532,84,58)
(532,0,0) ; (587,84,58)
(422,0,58) ; (491,82,97)
(491,0,58) ; (587,84,110)
(422,0,97) ; (491,82,136)
(491,0,110) ; (587,84,162)
(422,0,136) ; (491,82,175)
(491,0,162) ; (587,84,214)
(422,0,175) ; (491,82,214)
(0,87,0) ; (116,160,37)
(0,160,0) ; (116,233,37)
(116,87,0) ; (171,160,74)
(116,160,0) ; (171,233,74)
(0,87,37) ; (116,160,74)
(0,160,37) ; (116,233,74)
(0,87,74) ; (117,159,102)
(0,159,74) ; (117,231,102)
(117,87,74) ; (169,132,158)
(117,132,74) ; (169,228,158)
(0,87,102) ; (117,159,130)
(0,159,102) ; (117,231,130)
(0,87,130) ; (117,159,158)
(0,159,130) ; (117,231,158)
(503,89,0) ; (586,193,38)
(503,193,0) ; (587,233,38)
(503,89,38) ; (586,193,76)
(503,193,38) ; (587,233,76)
(503,89,76) ; (586,193,114)
(503,193,76) ; (587,233,114)
(503,89,114) ; (584,184,138)
(503,184,114) ; (582,233,162)
(503,89,138) ; (584,184,162)
(281,153,0) ; (313,233,52)
(313,153,0) ; (367,232,104)
(367,153,0) ; (428,193,52)
(367,193,0) ; (428,233,52)
(428,153,0) ; (503,233,90)
(281,153,52) ; (313,233,104)
(367,153,52) ; (428,193,104)
(367,193,52) ; (428,233,104)
(428,153,90) ; (503,233,180)
(281,153,104) ; (330,232,152)
(330,153,104) ; (379,232,152)
