0.075
37 3701
587 233 220
50
1 112 0  100 0  37 1 2
2 49 1  96 0  37 1 1
3 85 0  69 0  26 1 2
4 68 1  75 1  74 1 4
5 56 1  99 0  35 1 1
6 118 0  29 1  54 1 4
7 40 1  90 0  62 1 2
8 119 0  28 1  60 0 3
9 108 0  60 1  31 1 2
10 93 1  70 1  50 1 2
11 30 1  95 0  77 0 1
12 118 0  46 1  52 1 5
13 45 1  32 1  60 1 3
14 101 0  61 1  32 1 1
15 52 1  43 1  51 1 3
16 96 1  58 1  66 1 4
17 60 1  44 1  35 1 3
18 52 1  74 0  33 1 2
19 86 0  44 1  27 1 4
20 54 1  29 1  75 0 3
21 54 1  54 1  80 1 2
22 83 1  83 1  71 1 3
23 46 1  81 1  72 1 4
24 58 1  94 1  50 1 4
25 37 1  98 0  63 1 3
26 107 1  67 1  56 1 3
27 93 0  39 1  55 1 4
28 76 0  77 0  29 1 4
29 112 0  42 1  57 1 4
30 81 1  49 1  65 1 2
31 119 0  53 0  22 1 3
32 88 1  54 1  72 1 2
33 98 0  46 1  49 1 1
34 77 0  74 0  25 1 3
35 63 1  84 1  50 1 3
36 100 0  42 1  22 1 1
37 76 0  45 1  37 1 3
38 72 1  82 1  76 1 2
39 34 1  95 0  59 1 2
40 55 1  43 1  60 1 4
41 55 1  64 1  48 1 4
42 51 0  60 0  24 1 2
43 40 1  85 0  78 1 2
44 38 1  53 1  71 1 5
45 78 0  34 1  76 0 2
46 56 1  45 1  65 1 2
47 75 0  60 0  25 1 3
48 54 1  82 0  33 1 2
49 90 0  41 1  42 1 3
50 73 1  92 1  61 1 3
(0,0,0) ; (96,66,58)
(0,0,58) ; (96,66,116)
(0,0,116) ; (96,66,174)
(504,0,0) ; (587,83,71)
(504,0,71) ; (587,83,142)
(504,0,142) ; (587,83,213)
(0,178,0) ; (64,233,48)
(64,178,0) ; (152,232,72)
(152,178,0) ; (195,233,60)
(195,178,0) ; (238,233,60)
(0,178,48) ; (64,233,96)
(152,178,60) ; (195,233,120)
(195,178,60) ; (238,233,120)
(64,178,72) ; (152,232,144)
(0,178,96) ; (64,233,144)
(152,178,120) ; (238,205,164)
(152,205,120) ; (238,232,164)
(0,178,144) ; (38,231,215)
(38,178,144) ; (76,231,215)
(76,178,144) ; (114,231,215)
(114,178,144) ; (152,231,215)
(152,178,164) ; (195,230,215)
(195,178,164) ; (238,230,215)
(238,159,0) ; (306,233,75)
(306,159,0) ; (374,233,75)
(374,159,0) ; (442,233,75)
(442,159,0) ; (510,233,75)
(510,159,0) ; (587,233,25)
(510,159,25) ; (587,233,50)
(510,159,50) ; (587,233,75)
(238,159,75) ; (319,231,121)
(319,159,75) ; (400,231,121)
(400,159,75) ; (461,232,167)
(461,159,75) ; (522,232,167)
(522,159,75) ; (583,232,167)
(238,159,121) ; (319,231,167)
(319,159,121) ; (400,231,167)
(0,66,0) ; (100,178,37)
(0,66,37) ; (100,178,74)
(0,66,74) ; (98,103,137)
(0,103,74) ; (98,140,137)
(0,140,74) ; (98,177,137)
(505,83,0) ; (587,159,72)
(505,83,72) ; (587,159,144)
(437,0,0) ; (504,107,56)
(437,107,0) ; (500,157,84)
(437,0,56) ; (504,107,112)
(437,107,84) ; (500,157,168)
(437,0,112) ; (504,107,168)
(96,0,0) ; (192,58,66)
(96,0,66) ; (190,58,116)
(96,0,116) ; (190,58,166)
(96,0,166) ; (190,58,216)
(318,0,0) ; (437,53,22)
(318,53,0) ; (437,106,22)
(318,106,0) ; (437,159,22)
(318,0,22) ; (436,52,68)
(318,52,22) ; (436,104,68)
(318,104,22) ; (436,156,68)
(100,60,0) ; (154,178,29)
(100,60,29) ; (154,178,58)
(100,60,58) ; (152,178,104)
(192,0,0) ; (311,60,28)
(192,0,28) ; (311,60,56)
(192,0,56) ; (311,60,84)
(192,0,84) ; (310,29,138)
(192,29,84) ; (310,58,138)
(154,66,0) ; (196,178,57)
(196,66,0) ; (238,178,57)
(154,66,57) ; (196,178,114)
(196,66,57) ; (238,178,114)
(238,60,0) ; (277,153,55)
(277,60,0) ; (316,153,55)
(238,60,55) ; (277,153,110)
(277,60,55) ; (316,153,110)
(360,0,68) ; (436,78,102)
(360,78,68) ; (436,156,102)
(360,0,102) ; (436,77,131)
(360,77,102) ; (436,154,131)
(360,0,131) ; (436,77,160)
(360,77,131) ; (436,154,160)
