0.0744
38 3801
587 233 220
50
1 44 1  75 1  54 1 1
2 108 0  26 1  62 0 1
3 67 1  37 1  66 1 3
4 43 1  88 0  77 1 5
5 118 0  72 1  51 1 3
6 61 1  43 1  57 1 2
7 92 0  90 0  43 1 1
8 52 1  54 1  45 1 4
9 69 1  89 1  68 1 1
10 76 0  82 0  36 1 1
11 106 0  96 0  42 1 1
12 58 0  56 0  24 1 2
13 50 0  50 0  25 1 3
14 51 1  69 1  61 1 1
15 37 1  41 1  37 1 1
16 103 0  88 1  45 1 2
17 39 1  47 1  69 1 4
18 92 1  54 1  78 1 3
19 61 0  57 0  26 1 2
20 107 1  89 1  73 1 4
21 45 1  58 1  41 1 2
22 103 1  76 1  79 1 2
23 86 0  26 1  30 1 3
24 75 1  86 1  49 1 1
25 71 1  63 1  55 1 4
26 35 1  58 1  53 1 2
27 113 1  61 1  71 1 2
28 65 1  39 1  56 1 2
29 92 0  93 0  30 1 4
30 39 1  66 0  27 1 4
31 30 1  47 1  71 0 3
32 41 1  72 1  73 1 3
33 41 1  97 0  76 1 2
34 86 0  42 1  71 1 2
35 42 1  79 1  54 1 1
36 71 1  71 1  57 1 1
37 40 1  69 1  57 1 2
38 102 0  61 0  20 1 3
39 59 1  78 0  31 1 3
40 43 1  30 1  79 0 5
41 98 1  68 1  63 1 2
42 120 0  51 1  61 1 3
43 99 0  85 0  23 1 2
44 109 1  60 1  74 1 4
45 119 0  36 1  76 0 1
46 114 0  73 1  46 1 2
47 61 1  56 1  76 1 1
48 77 0  82 0  30 1 3
49 80 0  28 1  28 1 3
50 117 0  35 1  78 0 5
(0,0,0) ; (69,47,39)
(0,47,0) ; (69,94,39)
(69,0,0) ; (123,92,78)
(123,0,0) ; (177,92,78)
(177,0,0) ; (231,92,78)
(0,0,39) ; (69,47,78)
(0,47,39) ; (69,94,78)
(478,0,0) ; (587,60,74)
(478,60,0) ; (587,120,74)
(478,120,0) ; (587,180,74)
(478,0,74) ; (585,89,147)
(478,89,74) ; (585,178,147)
(478,0,147) ; (585,89,220)
(478,89,147) ; (585,178,220)
(0,94,0) ; (57,155,26)
(57,94,0) ; (114,155,26)
(0,155,0) ; (117,233,35)
(0,94,26) ; (57,155,69)
(57,94,26) ; (114,155,69)
(0,155,35) ; (117,233,70)
(0,94,69) ; (113,155,140)
(0,155,70) ; (117,233,105)
(0,155,105) ; (117,233,140)
(469,182,0) ; (587,233,72)
(469,182,72) ; (587,233,144)
(469,182,144) ; (587,233,216)
(360,0,0) ; (448,77,43)
(448,0,0) ; (478,79,43)
(360,0,43) ; (448,77,86)
(448,0,43) ; (478,79,86)
(360,0,86) ; (448,77,129)
(448,0,86) ; (478,79,129)
(360,0,129) ; (448,77,172)
(448,0,129) ; (478,79,172)
(360,0,172) ; (448,77,215)
(448,0,172) ; (478,79,215)
(117,95,0) ; (194,177,30)
(117,177,0) ; (156,233,65)
(156,177,0) ; (195,233,65)
(117,95,30) ; (194,177,60)
(117,95,60) ; (194,177,90)
(117,177,65) ; (193,233,126)
(117,95,90) ; (193,177,126)
(349,182,0) ; (469,233,61)
(349,182,61) ; (469,233,122)
(349,182,122) ; (469,233,183)
(358,79,0) ; (437,182,76)
(437,79,0) ; (478,176,76)
(358,79,76) ; (437,182,152)
(437,79,76) ; (478,176,152)
(195,162,0) ; (308,233,61)
(195,162,61) ; (250,233,124)
(250,162,61) ; (305,233,124)
(262,0,0) ; (360,68,63)
(262,0,63) ; (360,68,126)
(231,0,0) ; (262,78,59)
(231,0,59) ; (262,78,118)
(308,161,0) ; (349,233,73)
(195,94,0) ; (264,162,89)
(195,94,89) ; (262,160,126)
(265,68,0) ; (358,160,30)
(265,68,30) ; (358,160,60)
(265,68,60) ; (358,160,90)
(265,68,90) ; (358,160,120)
(308,161,73) ; (349,233,146)
(308,161,146) ; (349,233,219)
(0,0,78) ; (52,45,132)
(52,0,78) ; (104,45,132)
(0,45,78) ; (52,90,132)
(52,45,78) ; (104,90,132)
(0,0,132) ; (103,45,220)
(0,45,132) ; (103,90,220)
(104,0,78) ; (190,42,149)
(104,42,78) ; (190,84,149)
(190,0,78) ; (231,45,136)
(190,45,78) ; (231,90,136)
(231,0,118) ; (261,71,165)
(266,68,120) ; (358,158,163)
(195,162,124) ; (250,233,187)
(250,162,124) ; (305,233,187)
(117,119,126) ; (190,233,172)
(117,119,172) ; (190,233,218)
(290,0,126) ; (325,58,179)
(325,0,126) ; (360,58,179)
(290,0,179) ; (359,57,219)
(262,0,126) ; (289,66,165)
(195,94,126) ; (262,160,163)
(190,0,136) ; (230,69,193)
(0,159,140) ; (109,233,200)
(0,105,140) ; (42,159,219)
(42,98,140) ; (111,159,191)
(104,0,149) ; (161,71,220)
(161,0,149) ; (189,80,177)
(161,0,177) ; (189,80,205)
(372,80,152) ; (478,176,194)
(195,94,163) ; (262,160,200)
(272,68,163) ; (358,98,189)
(272,98,163) ; (358,128,189)
(272,128,163) ; (358,158,189)
(231,0,165) ; (261,71,212)
(262,0,165) ; (289,66,204)
(432,192,183) ; (469,233,220)
(361,186,183) ; (432,233,213)
(195,171,187) ; (303,233,213)
(280,68,189) ; (358,127,220)
(278,130,189) ; (358,158,217)
(42,103,191) ; (100,159,215)
(190,0,193) ; (229,66,220)
(379,91,194) ; (478,176,217)
(0,172,200) ; (102,233,220)
