(100,126,210)
(0,0,0)
(82,64,215)
(505,0,0)
(100,168,64)
(487,65,0)
(74,106,126)
(0,127,0)
(99,103,117)
(74,130,0)
(52,65,215)
(453,0,0)
(190,159,42)
(297,74,0)
(95,68,188)
(100,0,0)
(156,73,86)
(297,0,0)
(72,61,131)
(100,68,0)
(86,135,97)
(173,98,0)
(73,95,96)
(195,0,0)
(38,108,64)
(259,125,0)
(29,111,88)
(268,0,0)
(114,69,140)
(373,164,42)
(119,89,57)
(368,75,42)
(76,58,95)
(297,175,42)
(67,59,47)
(301,116,42)
(63,42,54)
(305,74,42)
(68,78,156)
(515,155,64)
(92,87,83)
(491,65,64)
(28,68,147)
(487,165,64)
(33,74,39)
(259,159,64)
(70,65,130)
(381,0,86)
(43,45,130)
(338,0,86)
(39,61,75)
(299,0,86)
(29,71,33)
(268,0,88)
(60,59,40)
(308,116,89)
(69,68,81)
(195,0,96)
(69,25,40)
(195,68,96)
(53,41,27)
(315,74,96)
(84,77,93)
(173,156,97)
(83,58,25)
(173,98,97)
(111,63,50)
(376,101,99)
(76,25,45)
(411,75,99)
(30,44,90)
(259,189,103)
(97,48,102)
(74,184,117)
(88,53,81)
(74,131,117)
(29,58,49)
(268,0,121)
(77,53,25)
(173,103,122)
(51,30,48)
(317,74,123)
(49,98,94)
(0,135,126)
(21,43,26)
(49,190,126)
(58,54,34)
(310,121,129)
(69,52,89)
(100,68,131)
(50,53,82)
(321,180,137)
(76,25,45)
(411,75,144)
(86,45,71)
(494,65,147)
(81,41,55)
(499,111,147)
(72,53,28)
(173,103,147)
(80,59,33)
(407,105,149)
(31,60,27)
(376,104,149)
(36,50,56)
(302,0,161)
(60,27,31)
(173,129,175)
(45,59,42)
(195,0,177)
(102,57,37)
(384,176,182)
(75,56,33)
(412,108,182)
(90,56,32)
(100,0,188)
(80,51,30)
(173,182,190)
(82,26,23)
(173,156,190)
(78,44,22)
(74,140,198)
