(192,73,166)
(0,0,0)
(178,160,65)
(0,73,0)
(162,83,162)
(425,0,0)
(93,59,216)
(494,174,0)
(72,89,138)
(515,85,0)
(118,76,174)
(376,157,0)
(74,73,156)
(441,84,0)
(199,88,80)
(226,0,0)
(156,100,97)
(178,133,0)
(34,82,60)
(192,0,0)
(42,99,104)
(334,134,0)
(64,69,120)
(377,88,0)
(47,51,64)
(178,82,0)
(102,44,74)
(275,88,0)
(43,44,40)
(225,88,0)
(35,37,33)
(225,88,40)
(32,51,100)
(192,0,60)
(47,50,61)
(178,82,64)
(92,156,67)
(0,77,65)
(84,109,75)
(92,124,65)
(80,50,67)
(92,73,65)
(92,42,20)
(285,88,74)
(118,59,97)
(307,0,80)
(105,25,47)
(320,59,80)
(81,75,32)
(226,0,80)
(79,39,27)
(298,88,94)
(101,96,76)
(178,135,97)
(51,95,63)
(281,136,97)
(39,92,53)
(335,140,104)
(78,73,30)
(226,0,112)
(62,67,48)
(379,89,120)
(75,36,98)
(302,88,121)
(33,34,52)
(178,82,125)
(54,110,85)
(0,123,132)
(35,108,50)
(54,125,132)
(54,46,87)
(0,77,132)
(22,48,41)
(54,77,132)
(78,50,38)
(92,73,132)
(70,56,80)
(517,118,138)
(72,33,44)
(515,85,138)
(79,61,77)
(92,172,140)
(78,39,57)
(92,133,140)
(69,66,76)
(226,0,142)
(72,72,43)
(441,84,156)
(36,57,61)
(338,175,157)
(35,53,58)
(297,178,160)
(115,46,58)
(472,0,162)
(92,30,57)
(495,46,162)
(42,64,58)
(430,0,162)
(97,68,52)
(0,0,166)
(92,39,53)
(97,0,166)
(81,31,51)
(97,39,166)
(59,66,26)
(382,90,168)
(78,44,22)
(92,73,170)
(100,54,27)
(178,177,173)
(82,26,47)
(178,151,173)
(79,56,45)
(414,174,174)
(36,63,41)
(378,167,174)
(67,55,42)
(358,0,177)
(35,77,37)
(54,156,182)
(67,32,38)
(520,85,182)
(92,42,20)
(178,189,200)
