(81,152,179)
(0,0,0)
(55,111,213)
(532,0,0)
(91,120,158)
(496,113,0)
(80,81,201)
(0,152,0)
(401,75,61)
(131,0,0)
(67,75,218)
(80,158,0)
(50,83,69)
(81,0,0)
(106,153,64)
(390,80,0)
(32,38,40)
(500,75,0)
(72,69,217)
(147,164,0)
(103,73,80)
(81,85,0)
(91,154,66)
(299,79,0)
(77,76,95)
(219,157,0)
(27,87,71)
(184,77,0)
(57,81,56)
(211,75,0)
(30,63,53)
(268,75,0)
(32,35,39)
(500,75,40)
(29,52,48)
(268,75,53)
(57,81,28)
(211,75,56)
(58,71,156)
(474,0,61)
(61,62,158)
(413,0,61)
(258,70,48)
(131,0,61)
(24,70,36)
(389,0,61)
(100,38,150)
(390,195,64)
(98,114,44)
(392,81,64)
(88,62,77)
(299,171,66)
(83,83,54)
(304,88,66)
(47,72,92)
(81,0,69)
(26,82,49)
(184,81,71)
(32,34,53)
(500,75,79)
(82,42,136)
(81,116,80)
(97,31,93)
(81,85,80)
(55,74,42)
(211,75,84)
(77,54,55)
(219,179,95)
(65,20,35)
(219,159,95)
(22,61,39)
(391,0,97)
(95,112,78)
(395,83,108)
(105,66,57)
(131,0,109)
(108,65,54)
(281,0,109)
(45,53,48)
(236,0,109)
(26,77,47)
(184,86,120)
(82,73,30)
(305,98,120)
(34,65,26)
(211,75,126)
(20,70,27)
(245,75,126)
(69,60,76)
(318,173,143)
(49,54,70)
(219,179,150)
(78,63,43)
(309,108,150)
(33,64,63)
(211,75,152)
(43,52,62)
(236,0,157)
(80,110,60)
(504,123,158)
(46,53,59)
(81,0,161)
(89,41,56)
(300,0,163)
(94,22,43)
(295,41,163)
(94,62,54)
(131,0,166)
(25,66,28)
(184,97,167)
(71,30,41)
(81,85,173)
(73,110,40)
(0,0,179)
(71,41,30)
(0,111,179)
(51,107,33)
(439,88,186)
(26,65,34)
(413,130,186)
(65,58,26)
(322,113,193)
