(95,99,214)
(0,0,0)
(98,77,215)
(489,0,0)
(117,54,220)
(0,179,0)
(116,51,215)
(471,182,0)
(75,101,118)
(512,81,0)
(90,78,134)
(0,101,0)
(99,55,212)
(95,0,0)
(106,64,188)
(383,0,0)
(83,47,219)
(388,186,0)
(94,52,163)
(117,181,0)
(52,105,63)
(460,77,0)
(114,77,104)
(90,102,0)
(98,46,155)
(95,55,0)
(90,122,96)
(370,64,0)
(108,72,103)
(194,0,0)
(97,45,132)
(291,188,0)
(81,44,117)
(302,0,0)
(73,59,162)
(211,174,0)
(38,20,38)
(345,44,0)
(55,96,95)
(315,92,0)
(109,94,66)
(204,80,0)
(55,27,35)
(315,64,0)
(52,98,80)
(460,84,63)
(108,61,41)
(204,113,66)
(63,30,45)
(204,80,66)
(53,93,61)
(317,95,95)
(85,118,22)
(373,68,96)
(61,63,116)
(194,0,103)
(44,65,47)
(255,0,103)
(106,74,42)
(90,102,104)
(108,57,53)
(204,117,107)
(76,44,70)
(304,0,117)
(71,97,81)
(513,84,118)
(79,115,29)
(379,71,118)
(63,45,64)
(323,188,132)
(81,75,80)
(0,102,134)
(49,82,75)
(462,100,143)
(68,70,73)
(90,105,146)
(28,71,53)
(158,104,146)
(78,98,44)
(380,88,147)
(44,56,52)
(255,0,150)
(72,38,63)
(95,55,155)
(48,87,24)
(322,101,156)
(97,38,59)
(204,136,160)
(54,53,57)
(211,180,162)
(92,38,57)
(117,194,163)
(48,87,24)
(322,101,180)
(65,36,27)
(315,0,187)
(57,42,32)
(430,0,188)
(39,50,30)
(391,0,188)
(71,94,28)
(387,92,191)
