(87,80,212)
(0,0,0)
(428,79,122)
(159,0,0)
(69,99,215)
(0,134,0)
(61,84,218)
(526,149,0)
(100,43,218)
(426,190,0)
(96,76,194)
(69,157,0)
(98,69,116)
(489,79,0)
(85,53,167)
(0,80,0)
(72,80,160)
(87,0,0)
(113,41,154)
(413,149,0)
(89,22,32)
(69,135,0)
(101,42,78)
(325,191,0)
(156,46,82)
(165,187,0)
(80,54,122)
(85,80,0)
(78,68,110)
(411,79,0)
(100,107,92)
(165,80,0)
(90,41,74)
(323,150,0)
(81,69,95)
(330,79,0)
(57,98,88)
(266,89,0)
(89,22,32)
(69,135,32)
(81,41,28)
(332,150,74)
(82,38,134)
(344,195,78)
(139,45,70)
(165,188,82)
(57,88,43)
(266,99,88)
(85,99,36)
(165,85,92)
(79,55,50)
(332,79,95)
(78,40,35)
(335,151,102)
(76,56,34)
(411,79,110)
(86,65,102)
(499,79,116)
(189,51,96)
(398,0,122)
(146,25,54)
(441,51,122)
(63,66,97)
(159,0,122)
(74,53,97)
(85,80,122)
(112,76,78)
(286,0,122)
(62,61,84)
(222,0,122)
(80,87,89)
(165,97,128)
(56,65,88)
(267,122,131)
(76,36,28)
(337,155,137)
(69,56,33)
(418,79,144)
(62,45,30)
(349,79,145)
(53,36,67)
(165,196,152)
(62,36,45)
(218,196,152)
(100,37,43)
(421,153,154)
(64,52,60)
(87,0,160)
(67,23,38)
(87,52,160)
(74,36,31)
(339,155,165)
(81,50,51)
(0,80,167)
(61,39,37)
(350,79,175)
(103,25,22)
(484,51,176)
(30,55,42)
(457,79,177)
(39,55,37)
(418,79,177)
(88,35,26)
(69,197,194)
(74,29,24)
(69,168,194)
(53,58,20)
(343,0,200)
